"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.907384892E1,-4.471957386E-1,1.126267672E0,2.012100220E0,2.348831665E0
1.907852970E1,-4.008619785E-1,1.292557478E0,2.050066948E0,2.456454691E0
1.908321048E1,-2.576074600E-1,1.381031275E0,2.109160423E0,2.534199415E0
1.908789126E1,-9.996423125E-2,1.395114660E0,2.160381317E0,2.573632685E0
1.909257204E1,8.826860785E-2,1.359395027E0,2.215497017E0,2.600802418E0
1.909725282E1,2.999684215E-1,1.315004349E0,2.243307114E0,2.617564574E0
1.910193361E1,5.450149179E-1,1.262397051E0,2.281965256E0,2.664217146E0
1.910661439E1,7.330716848E-1,1.225629568E0,2.352947235E0,2.752439395E0
1.911129517E1,9.341384172E-1,1.130636692E0,2.441890717E0,2.848470499E0
1.911597595E1,1.072329640E0,1.013205528E0,2.582304955E0,2.974016674E0
1.912065673E1,1.145903349E0,8.513646126E-1,2.743226051E0,3.092443267E0
1.912533751E1,1.174474239E0,6.541461945E-1,2.936767578E0,3.229845320E0
1.913001829E1,1.127483487E0,5.066511631E-1,3.089097023E0,3.327226297E0
1.913469908E1,1.055838585E0,3.164172173E-1,3.198320389E0,3.382923038E0
1.913937986E1,8.833674192E-1,1.685853004E-1,3.238456726E0,3.361005946E0
1.914406064E1,6.032965183E-1,3.553104401E-2,3.250552177E0,3.306254467E0
1.914874142E1,3.207989633E-1,-6.730556488E-2,3.215825081E0,3.232487117E0
1.915342215E1,-1.207247376E-2,-1.386578083E-1,3.098737717E0,3.101861888E0
1.915810298E1,-2.904767692E-1,-1.866545677E-1,2.949778557E0,2.969917544E0
1.916278376E1,-5.506005287E-1,-1.977670193E-1,2.745258331E0,2.806905065E0
1.916746454E1,-7.499294877E-1,-2.274215221E-1,2.528348923E0,2.647010212E0
1.917214527E1,-9.081916809E-1,-2.947556973E-1,2.251267433E0,2.445383018E0
1.917682606E1,-1.088358641E0,-3.158640862E-1,2.004835129E0,2.302967335E0
1.918150684E1,-1.258187294E0,-3.784811497E-1,1.843763351E0,2.264011162E0
1.918618762E1,-1.359658241E0,-3.979144096E-1,1.750911713E0,2.252265134E0
1.919086840E1,-1.432722807E0,-4.016220570E-1,1.692354202E0,2.253454607E0
1.919554918E1,-1.504860759E0,-3.619713783E-1,1.681991577E0,2.285765703E0
1.920022996E1,-1.509877205E0,-3.039169312E-1,1.630954742E0,2.243236066E0
1.920491074E1,-1.505075812E0,-2.355372906E-1,1.548476219E0,2.172213069E0
1.920959152E1,-1.413147688E0,-1.962149143E-1,1.408019066E0,2.004496039E0
1.921427230E1,-1.251846790E0,-1.871011257E-1,1.302611351E0,1.816293905E0
1.921895309E1,-1.045521259E0,-2.073774338E-1,1.150822639E0,1.568602197E0
1.922363387E1,-7.801268101E-1,-2.970750332E-1,1.014767647E0,1.314003346E0
1.922831465E1,-5.135029554E-1,-4.008066654E-1,9.230556488E-1,1.129762364E0
1.923299543E1,-2.942870259E-1,-5.545766354E-1,8.494129181E-1,1.056249215E0
1.923767621E1,-1.335139871E-1,-6.722674370E-1,8.631086349E-1,1.102146092E0
1.924235699E1,-5.940294266E-2,-7.877182961E-1,9.234867096E-1,1.215259860E0
1.924703777E1,-3.129300475E-2,-8.821821213E-1,1.016233444E0,1.346088764E0
1.925171856E1,-4.203078151E-2,-9.661073685E-1,1.124815941E0,1.483354622E0
1.925639934E1,-4.634267092E-2,-1.033033729E0,1.199216843E0,1.583485827E0
1.926108012E1,-9.004855156E-2,-1.088738918E0,1.227798462E0,1.643456795E0
1.926576090E1,-1.089156866E-1,-1.122204185E0,1.232377052E0,1.670316754E0
1.927044168E1,-1.391679645E-1,-1.127205968E0,1.201283455E0,1.653191748E0
1.927512246E1,-1.596952081E-1,-1.159610152E0,1.146739960E0,1.638661283E0
1.927980324E1,-1.733304858E-1,-1.167669654E0,1.057052612E0,1.584568112E0
1.928448402E1,-1.232625544E-1,-1.166372061E0,9.037361145E-1,1.480660800E0
1.928916481E1,-9.849986434E-2,-1.153782248E0,7.443265915E-1,1.376567388E0
1.929384559E1,-7.791423798E-2,-1.142248273E0,5.574121475E-1,1.273385271E0
1.929852637E1,-1.382228732E-2,-1.098470926E0,3.000516891E-1,1.138797808E0
1.930320715E1,4.583692551E-2,-1.062976241E0,1.053142548E-2,1.064016176E0
1.930788793E1,1.464788616E-1,-1.018875241E0,-3.063573837E-1,1.073972840E0
1.931256871E1,2.019422650E-1,-9.680678844E-1,-5.957450867E-1,1.154490500E0
1.931724949E1,2.503836751E-1,-9.126434326E-1,-8.696899414E-1,1.285290089E0
1.932193027E1,3.059477806E-1,-8.498780727E-1,-1.161760330E0,1.471592283E0
1.932661106E1,3.849468231E-1,-7.697449923E-1,-1.424277306E0,1.664108546E0
1.933129184E1,4.250183105E-1,-7.147496939E-1,-1.698054790E0,1.890740003E0
1.933597262E1,4.260196686E-1,-6.727538109E-1,-2.009416580E0,2.161445220E0
1.934065340E1,4.022601247E-1,-6.551771164E-1,-2.267649174E0,2.394431673E0
1.934533418E1,3.896449208E-1,-6.377704144E-1,-2.544605255E0,2.652091659E0
1.935001496E1,3.473723531E-1,-6.391961575E-1,-2.792609215E0,2.885811066E0
1.935469574E1,3.256245553E-1,-6.590108871E-1,-2.990319252E0,3.079340178E0
1.935937647E1,2.215875983E-1,-6.467585564E-1,-3.168948650E0,3.241856450E0
1.936405725E1,1.666426361E-1,-6.212840080E-1,-3.321465969E0,3.383178945E0
1.936873803E1,1.032466590E-1,-5.990495682E-1,-3.452786922E0,3.505889016E0
1.937341887E1,7.420241833E-3,-5.656199455E-1,-3.531918526E0,3.576930172E0
1.937809960E1,-4.923522472E-2,-5.424070358E-1,-3.649790287E0,3.690203062E0
1.938278038E1,-1.169472337E-1,-5.485408306E-1,-3.739445210E0,3.781272824E0
1.938746116E1,-1.526483297E-1,-5.265603065E-1,-3.800944805E0,3.840279766E0
1.939214194E1,-2.017765045E-1,-5.602102280E-1,-3.817584515E0,3.863741811E0
1.939682272E1,-2.381074429E-1,-5.539493561E-1,-3.839579105E0,3.886633858E0
1.940150350E1,-2.832430601E-1,-5.701785088E-1,-3.816676617E0,3.869412172E0
1.940618428E1,-3.180851340E-1,-5.467624664E-1,-3.789556503E0,3.841987225E0
1.941086507E1,-3.690388799E-1,-5.317339897E-1,-3.731884956E0,3.787597663E0
1.941554585E1,-3.693705797E-1,-4.869267941E-1,-3.662803173E0,3.713443067E0
1.942022663E1,-3.861193061E-1,-4.315965176E-1,-3.546448231E0,3.593418807E0
1.942490741E1,-3.546661139E-1,-3.637623787E-1,-3.440102100E0,3.477414784E0
1.942958819E1,-3.060519695E-1,-2.955343723E-1,-3.324574947E0,3.351687180E0
1.943426897E1,-2.806488276E-1,-2.296135426E-1,-3.218879223E0,3.239239046E0
1.943894975E1,-2.160575390E-1,-1.898999214E-1,-3.077569962E0,3.090983615E0
1.944363053E1,-1.431771517E-1,-1.430459023E-1,-2.941256523E0,2.948211621E0
1.944831132E1,-6.897011399E-2,-1.106071472E-1,-2.821851730E0,2.824860706E0
1.945299210E1,1.392322779E-2,-9.285211563E-2,-2.692943573E0,2.694579830E0
1.945767288E1,8.638563752E-2,-9.678769112E-2,-2.590428829E0,2.593675356E0
1.946235366E1,1.699902117E-1,-1.105971336E-1,-2.475982666E0,2.484274252E0
1.946703444E1,2.504602373E-1,-1.197369099E-1,-2.354447842E0,2.370757663E0
1.947171522E1,3.112132549E-1,-1.120803356E-1,-2.271286488E0,2.295246828E0
1.947639600E1,3.452922106E-1,-6.839919090E-2,-2.193023205E0,2.221093410E0
1.948107678E1,3.600710332E-1,-3.154921532E-2,-2.102978230E0,2.133814410E0
1.948575756E1,3.557532728E-1,1.052832603E-2,-1.970121861E0,2.002011834E0
1.949043835E1,3.708058596E-1,5.306720734E-2,-1.847084522E0,1.884684150E0
1.949511913E1,3.815468848E-1,9.146952629E-2,-1.729125500E0,1.773081976E0
1.949979991E1,3.691653609E-1,1.304881573E-1,-1.597105026E0,1.644401012E0
1.950448069E1,3.530408144E-1,1.891818047E-1,-1.439071655E0,1.493772004E0
1.950916147E1,3.404988050E-1,2.340345383E-1,-1.298068047E0,1.362237958E0
1.951384225E1,3.054845035E-1,3.078904152E-1,-1.178796768E0,1.256056969E0
1.951852303E1,3.412468135E-1,3.269026279E-1,-1.054899216E0,1.155909629E0
1.952320382E1,3.258660436E-1,3.554217815E-1,-9.167528152E-1,1.035832537E0
1.952788460E1,3.453481197E-1,3.669829369E-1,-7.667255402E-1,9.175019639E-1
1.953256538E1,3.396883011E-1,3.803215027E-1,-6.333951950E-1,8.131556188E-1
1.953724611E1,3.015230894E-1,3.546707630E-1,-5.286560059E-1,7.044037877E-1
1.954192689E1,2.570652068E-1,3.472709656E-1,-4.237499237E-1,6.051806688E-1
1.954660767E1,1.869792342E-1,3.745317459E-1,-3.257617950E-1,5.304300235E-1
1.955128845E1,7.895964384E-2,4.099566936E-1,-2.035722733E-1,4.644790485E-1
1.955596928E1,-1.716031879E-2,4.485929012E-1,-6.911373138E-2,4.542100565E-1
1.956065001E1,-1.234269142E-1,5.022220612E-1,4.179859161E-2,5.188528926E-1
1.956533079E1,-2.761974335E-1,5.755217075E-1,1.674575806E-1,6.599638622E-1
1.957001158E1,-3.683390021E-1,6.088511944E-1,2.600183487E-1,7.576166175E-1
1.957469236E1,-4.815148115E-1,6.477451324E-1,3.601312637E-1,8.838126484E-1
1.957937314E1,-5.562153459E-1,6.518051624E-1,4.510049820E-1,9.683134691E-1
1.958405392E1,-5.829421878E-1,6.285605431E-1,5.301761627E-1,1.007966624E0
1.958873470E1,-5.903641582E-1,6.068508625E-1,5.928621292E-1,1.033577918E0
1.959341548E1,-6.022026539E-1,5.895130634E-1,6.939239502E-1,1.091652022E0
1.959809626E1,-6.204717755E-1,5.794577599E-1,7.781982422E-1,1.151672273E0
1.960277704E1,-6.185668707E-1,5.698754787E-1,8.862266541E-1,1.221794057E0
1.960745782E1,-5.865507126E-1,5.779163837E-1,9.772205353E-1,1.277884603E0
1.961213861E1,-5.142770410E-1,5.705773830E-1,1.079721451E0,1.325080313E0
1.961681939E1,-4.466174543E-1,5.410790443E-1,1.143396378E0,1.341487592E0
1.962150017E1,-3.637496829E-1,5.041320324E-1,1.196841240E0,1.348663001E0
1.962618095E1,-3.152264059E-1,4.480090141E-1,1.263866425E0,1.377475264E0
1.963086173E1,-2.431766689E-1,4.065108299E-1,1.318037033E0,1.400574014E0
1.963554251E1,-2.259317935E-1,3.271267414E-1,1.371254921E0,1.427724462E0
1.964022329E1,-2.340601087E-1,3.463149071E-1,1.404304504E0,1.465192578E0
1.964490408E1,-3.363490701E-1,4.231264591E-1,1.457871437E0,1.554849132E0
1.964958486E1,-5.083719492E-1,6.313843727E-1,1.472217560E0,1.680628694E0
1.965426564E1,-7.384167910E-1,8.918755054E-1,1.552609444E0,1.936826621E0
1.965894642E1,-9.319256544E-1,1.190034389E0,1.653656006E0,2.240367260E0
1.966362720E1,-1.021133780E0,1.441944122E0,1.847156525E0,2.556150284E0
1.966830798E1,-1.027148962E0,1.566545963E0,2.092407227E0,2.808428252E0
1.967298876E1,-9.251473546E-1,1.545141220E0,2.279395103E0,2.904995879E0
1.967766954E1,-6.991057396E-1,1.332575083E0,2.436890602E0,2.864077686E0
1.968235032E1,-4.302988052E-1,1.017626524E0,2.519506454E0,2.751114970E0
1.968703111E1,-1.228246391E-1,7.320098877E-1,2.572701454E0,2.677632749E0
1.969171184E1,1.165696383E-1,5.209503174E-1,2.639570236E0,2.693011093E0
1.969639262E1,3.317538500E-1,3.866887093E-1,2.767906189E0,2.814408187E0
1.970107340E1,4.753969014E-1,2.668645382E-1,2.962457657E0,3.012204220E0
1.970575418E1,5.931959748E-1,1.923997402E-1,3.182571411E0,3.243094188E0
1.971043496E1,6.874960065E-1,8.889079094E-2,3.430709839E0,3.500046047E0
1.971511574E1,7.895097733E-1,-9.163689613E-2,3.642387390E0,3.728097223E0
1.971979652E1,8.876113296E-1,-3.087282181E-1,3.777104378E0,3.892259558E0
1.972447730E1,9.083054066E-1,-5.510355234E-1,3.904421806E0,4.046377207E0
1.972915809E1,9.238208532E-1,-8.239431381E-1,3.991042137E0,4.178605581E0
1.973383887E1,9.393681884E-1,-1.056459188E0,4.001336098E0,4.243725860E0
1.973851965E1,8.932743073E-1,-1.263877273E0,3.988164902E0,4.277941565E0
1.974320043E1,7.859821320E-1,-1.449849844E0,3.920750618E0,4.253483030E0
1.974788121E1,6.582803726E-1,-1.608296990E0,3.820885658E0,4.197513487E0
1.975256199E1,4.956091642E-1,-1.696808577E0,3.674377441E0,4.077479291E0
1.975724277E1,3.214482069E-1,-1.704491615E0,3.541237831E0,3.943220257E0
1.976192356E1,1.685642302E-1,-1.643982887E0,3.366610527E0,3.750354660E0
1.976660434E1,-4.552811384E-3,-1.527889729E0,3.165019035E0,3.514514653E0
1.977128512E1,-1.558569223E-1,-1.385251522E0,2.953304291E0,3.265764749E0
1.977596590E1,-3.053593636E-1,-1.245213628E0,2.710084915E0,2.998059634E0
1.978064668E1,-3.844971955E-1,-1.114724278E0,2.440152168E0,2.710127472E0
1.978532746E1,-4.298901558E-1,-1.014978886E0,2.126775742E0,2.395446251E0
1.979000824E1,-3.515190482E-1,-9.644974470E-1,1.851178169E0,2.116762051E0
1.979468902E1,-2.557097673E-1,-9.168044329E-1,1.634656906E0,1.891565768E0
1.979936980E1,-1.312907785E-1,-8.684390783E-1,1.460216522E0,1.704011735E0
1.980405059E1,1.045952439E-1,-8.109405041E-1,1.301273346E0,1.536839935E0
1.980873137E1,3.296174705E-1,-7.598141432E-1,1.145612717E0,1.413645537E0
1.981341215E1,5.415034294E-1,-6.825923920E-1,9.857521057E-1,1.315623636E0
1.981809293E1,7.073047161E-1,-5.995404720E-1,8.333415985E-1,1.246670349E0
1.982277366E1,9.046876431E-1,-5.024281740E-1,6.856899261E-1,1.241396180E0
1.982745449E1,1.089480877E0,-4.283356667E-1,5.065965652E-1,1.275570502E0
1.983213522E1,1.268129110E0,-3.766448498E-1,3.532180786E-1,1.369224523E0
1.983681600E1,1.413473845E0,-3.539571762E-1,1.942157745E-1,1.470004680E0
1.984149678E1,1.508123517E0,-3.504383564E-1,2.701759338E-2,1.548539161E0
1.984617756E1,1.572696567E0,-3.900368214E-1,-9.828758240E-2,1.623318718E0
1.985085835E1,1.627037883E0,-4.511420727E-1,-1.746816635E-1,1.697437812E0
1.985553913E1,1.650183439E0,-5.127568245E-1,-2.045402527E-1,1.740075188E0
1.986021991E1,1.632712722E0,-5.849384069E-1,-2.212829590E-1,1.748390666E0
1.986490069E1,1.560189247E0,-6.802592278E-1,-2.032518387E-1,1.714133721E0
1.986958147E1,1.456168652E0,-7.561985254E-1,-1.718378067E-1,1.649785314E0
1.987426225E1,1.339327335E0,-7.945028543E-1,-1.483144760E-1,1.564298463E0
1.987894303E1,1.199453473E0,-8.173841238E-1,-1.587381363E-1,1.460138088E0
1.988362382E1,1.095551491E0,-8.184905052E-1,-1.430549622E-1,1.374999818E0
1.988830460E1,9.551271200E-1,-8.054714203E-1,-1.441459656E-1,1.257708267E0
1.989298538E1,8.540503383E-1,-7.741837502E-1,-2.000236511E-1,1.169945264E0
1.989766616E1,7.894726992E-1,-7.322880030E-1,-2.674608231E-1,1.109526094E0
1.990234694E1,7.302146554E-1,-6.824673414E-1,-3.774414062E-1,1.068380611E0
1.990702772E1,6.690818071E-1,-6.440802813E-1,-5.155143738E-1,1.062198166E0
1.991170850E1,6.396733522E-1,-6.053916216E-1,-6.792106628E-1,1.112208675E0
1.991638928E1,6.156559587E-1,-5.496023893E-1,-8.661241531E-1,1.196355338E0
1.992107007E1,6.207570434E-1,-5.006105900E-1,-1.030817986E0,1.303278938E0
1.992575085E1,5.807669759E-1,-4.462217093E-1,-1.214000702E0,1.417815855E0
1.993043163E1,5.338702202E-1,-3.911778927E-1,-1.363073349E0,1.515257902E0
1.993511241E1,4.465222359E-1,-3.159277439E-1,-1.518808365E0,1.614302108E0
1.993979319E1,3.784110248E-1,-2.799980640E-1,-1.678860188E0,1.743606994E0
1.994447392E1,2.769512534E-1,-2.115347385E-1,-1.807403564E0,1.840694594E0
1.994915470E1,1.564703584E-1,-1.293036938E-1,-1.966707230E0,1.977154457E0
1.995383548E1,1.708236337E-2,-8.822751045E-2,-2.104174614E0,2.106092758E0
1.995851626E1,-6.938320398E-2,-3.816890717E-2,-2.241321087E0,2.242719579E0
1.996319704E1,-2.201282382E-1,-1.730918884E-4,-2.399771214E0,2.409846125E0
1.996787783E1,-3.514492214E-1,8.837223053E-3,-2.526865482E0,2.551204386E0
1.997255861E1,-4.611530304E-1,-1.328778267E-2,-2.586839676E0,2.627656407E0
1.997723939E1,-5.444548726E-1,-2.122712135E-2,-2.701629639E0,2.756026924E0
1.998192017E1,-6.157442331E-1,-2.921319008E-2,-2.821009159E0,2.887574596E0
1.998660095E1,-7.108393908E-1,-1.105999947E-2,-2.913882256E0,2.999354058E0
1.999128173E1,-7.651627064E-1,6.784677505E-3,-3.011314869E0,3.107014200E0
1.999596251E1,-7.955751419E-1,2.908015251E-2,-3.082225800E0,3.183378919E0
2.000064329E1,-8.618783951E-1,9.645104408E-2,-3.164883614E0,3.281558389E0
2.000532408E1,-8.709515333E-1,1.154694557E-1,-3.209038258E0,3.327133347E0
2.001000486E1,-8.659778833E-1,1.793987751E-1,-3.217123032E0,3.336462530E0
2.001468564E1,-8.828796744E-1,2.355711460E-1,-3.253696918E0,3.379573038E0
2.001936642E1,-8.499718904E-1,2.863247395E-1,-3.261352539E0,3.382433215E0
2.002404720E1,-8.199228048E-1,3.770935535E-1,-3.256857395E0,3.379584745E0
2.002872798E1,-7.377212644E-1,4.291434288E-1,-3.257005215E0,3.366968921E0
2.003340876E1,-6.941981316E-1,5.190994740E-1,-3.273767471E0,3.386580689E0
2.003808954E1,-6.271680593E-1,5.968556404E-1,-3.240243435E0,3.353916211E0
2.004277033E1,-5.509003997E-1,6.624743938E-1,-3.213866234E0,3.327356269E0
2.004745111E1,-4.488294125E-1,7.330739498E-1,-3.213847160E0,3.326809106E0
2.005213184E1,-3.973572254E-1,7.872116566E-1,-3.149365902E0,3.270489343E0
2.005681262E1,-3.390378356E-1,8.181142807E-1,-3.089915752E0,3.214317499E0
2.006149340E1,-2.858521938E-1,8.571975231E-1,-3.035582542E0,3.167216513E0
2.006617418E1,-2.473705411E-1,9.071350098E-1,-2.981668472E0,3.126408961E0
2.007085496E1,-2.068119049E-1,9.611196518E-1,-2.909166813E0,3.070793659E0
2.007553574E1,-1.615698785E-1,1.007355690E0,-2.813375950E0,2.992650088E0
2.008021652E1,-1.188091487E-1,1.069804430E0,-2.687173367E0,2.894736229E0
2.008489731E1,-1.188852414E-1,1.105562687E0,-2.576049805E0,2.805786013E0
2.008957809E1,-1.134798899E-1,1.135929823E0,-2.446464062E0,2.699703808E0
2.009425887E1,-1.141398549E-1,1.156053305E0,-2.331875324E0,2.605212022E0
2.009893965E1,-1.132718474E-1,1.139417648E0,-2.162890911E0,2.447284246E0
2.010362043E1,-1.799827665E-1,1.116843700E0,-1.977725029E0,2.278405130E0
2.010830121E1,-2.447292507E-1,1.111808300E0,-1.771487713E0,2.105748992E0
2.011298199E1,-3.028766811E-1,1.095264673E0,-1.594280243E0,1.957822382E0
2.011766277E1,-3.783816099E-1,1.078881979E0,-1.381447792E0,1.793197415E0
2.012234356E1,-4.713409245E-1,1.050227880E0,-1.216530800E0,1.674839710E0
2.012702434E1,-5.627829432E-1,1.032891512E0,-1.051572800E0,1.577781629E0
2.013170512E1,-6.433837414E-1,9.978010654E-1,-9.127454758E-1,1.497549301E0
2.013638590E1,-6.846510172E-1,9.518456459E-1,-7.927551270E-1,1.415350783E0
2.014106668E1,-7.537142038E-1,9.331336021E-1,-7.417201996E-1,1.410309283E0
2.014574746E1,-7.980015278E-1,9.128093719E-1,-6.997623444E-1,1.399890969E0
2.015042824E1,-8.587307334E-1,8.911080360E-1,-6.645479202E-1,1.404676455E0
2.015510902E1,-9.170581102E-1,9.179656506E-1,-5.834255219E-1,1.422688249E0
2.015978981E1,-1.007251620E0,9.268853664E-1,-4.948434830E-1,1.455521344E0
2.016447059E1,-1.070248365E0,9.371376038E-1,-3.773651123E-1,1.471755034E0
2.016915132E1,-1.097182751E0,9.536838531E-1,-2.573938370E-1,1.476338196E0
2.017383210E1,-1.155293822E0,9.768941402E-1,-1.900339127E-1,1.524840603E0
2.017851288E1,-1.170681715E0,1.014034271E0,-1.274747849E-1,1.554030567E0
2.018319366E1,-1.174791217E0,1.053385019E0,-1.723098755E-2,1.577989642E0
2.018787444E1,-1.160693407E0,1.059205770E0,1.190748215E-1,1.575850520E0
2.019255522E1,-1.087778568E0,1.022288561E0,2.335138321E-1,1.510915228E0
2.019723600E1,-9.751214385E-1,9.069845676E-1,3.858098984E-1,1.386481916E0
2.020191678E1,-8.224845529E-1,7.830860615E-1,5.351819992E-1,1.255437928E0
2.020659757E1,-6.821190119E-1,6.148705482E-1,6.839981079E-1,1.145078840E0
2.021127835E1,-5.653908253E-1,4.503078461E-1,8.250789642E-1,1.096904389E0
2.021595913E1,-5.125004053E-1,3.182883263E-1,9.798936844E-1,1.150719669E0
2.022063991E1,-5.033998489E-1,2.451097965E-1,1.112595558E0,1.245535666E0
2.022532069E1,-5.609391332E-1,2.830736637E-1,1.194630623E0,1.349787293E0
2.023000147E1,-6.244996786E-1,3.481924534E-1,1.269167900E0,1.456717197E0
2.023468225E1,-7.317599058E-1,4.855506420E-1,1.331541061E0,1.595065385E0
2.023936303E1,-8.441944122E-1,6.398322582E-1,1.415306091E0,1.767806793E0
2.024404382E1,-1.004933357E0,7.654862404E-1,1.494178772E0,1.956637534E0
2.024872460E1,-1.114081979E0,9.007411003E-1,1.592057228E0,2.141765487E0
2.025340538E1,-1.158017635E0,9.955544472E-1,1.696902275E0,2.282895274E0
2.025808616E1,-1.075979471E0,9.929726124E-1,1.863518715E0,2.369900511E0
2.026276694E1,-9.366886616E-1,9.177026749E-1,2.082008362E0,2.460553325E0
2.026744767E1,-7.487000227E-1,7.587580681E-1,2.356787682E0,2.586641395E0
2.027212850E1,-5.058192015E-1,5.743403435E-1,2.613462448E0,2.723216088E0
2.027680923E1,-2.657678127E-1,4.057495594E-1,2.859056473E0,2.899908473E0
2.028149001E1,5.184710026E-3,2.082004547E-1,3.131685257E0,3.138602692E0
2.028617079E1,2.859979272E-1,5.135226250E-2,3.373938560E0,3.386427805E0
2.029085158E1,5.155974030E-1,-9.590005875E-2,3.607461929E0,3.645383255E0
2.029553236E1,7.002481818E-1,-2.433655262E-1,3.760739326E0,3.833110301E0
2.030021314E1,7.722151279E-1,-3.294293880E-1,3.991838455E0,4.079168319E0
2.030489392E1,8.356200457E-1,-4.718344212E-1,4.262649536E0,4.369332861E0
2.030957470E1,8.942245841E-1,-6.286975145E-1,4.444442749E0,4.576895184E0
2.031425548E1,9.443794489E-1,-8.012703657E-1,4.590260506E0,4.754406193E0
2.031893626E1,9.203593731E-1,-9.767243862E-1,4.657519341E0,4.847013339E0
2.032361704E1,9.163715839E-1,-1.158872604E0,4.637084007E0,4.866751553E0
2.032829782E1,8.064804673E-1,-1.296780944E0,4.507917404E0,4.759555744E0
2.033297861E1,6.439084411E-1,-1.463611007E0,4.215479851E0,4.508552499E0
2.033765939E1,4.404618740E-1,-1.600638866E0,3.903563499E0,4.241916953E0
2.034234017E1,1.549971849E-1,-1.684843183E0,3.574741364E0,3.954933184E0
2.034702095E1,-1.344047636E-1,-1.707240701E0,3.257802963E0,3.680491217E0
2.035170173E1,-4.240284562E-1,-1.661000609E0,2.909769058E0,3.377199895E0
2.035638251E1,-6.742816567E-1,-1.586789608E0,2.501993179E0,3.038507344E0
2.036106324E1,-8.596128225E-1,-1.553892612E0,2.048903465E0,2.711369002E0
2.036574408E1,-1.017139316E0,-1.485231042E0,1.595858574E0,2.405670015E0
2.037042481E1,-1.162970781E0,-1.406381130E0,1.266955376E0,2.221617619E0
2.037510559E1,-1.323045015E0,-1.256706357E0,1.092871666E0,2.126999638E0
2.037978637E1,-1.418082952E0,-1.118800163E0,8.866872787E-1,2.012184732E0
2.038446715E1,-1.447361708E0,-9.771256447E-1,6.911172867E-1,1.878103709E0
2.038914793E1,-1.465006709E0,-7.944184542E-1,5.296268463E-1,1.748670905E0
2.039382871E1,-1.417170644E0,-6.504654884E-1,4.184570312E-1,1.614491955E0
2.039850949E1,-1.364385128E0,-5.506968498E-1,3.427171707E-1,1.510717994E0
2.040319027E1,-1.289992452E0,-4.362802505E-1,2.924156189E-1,1.392812937E0
2.040787106E1,-1.164617062E0,-3.491106033E-1,2.242259979E-1,1.236320513E0
2.041255184E1,-9.606314898E-1,-2.234778404E-1,1.833209991E-1,1.003175853E0
2.041723262E1,-7.503772974E-1,-1.352694035E-1,1.456689835E-1,7.762624252E-1
2.042191340E1,-4.837688506E-1,-4.578447342E-2,1.303424835E-1,5.031080220E-1
2.042659418E1,-2.539680004E-1,-2.780675888E-3,1.039037704E-1,2.744147789E-1
2.043127496E1,-4.430903494E-2,-2.315616608E-2,1.118659973E-1,1.225295881E-1
2.043595574E1,1.349024177E-1,-9.544277191E-2,1.782321930E-1,2.430528741E-1
2.044063652E1,2.368655801E-1,-2.010669708E-1,3.604345322E-1,4.758637218E-1
2.044531730E1,3.434912562E-1,-3.072147369E-1,5.724563599E-1,7.348968782E-1
2.044999809E1,4.122758210E-1,-4.460167885E-1,7.404508591E-1,9.576898260E-1
2.045467887E1,4.412150979E-1,-6.039056778E-1,8.360004425E-1,1.121726156E0
2.045935960E1,3.803208768E-1,-7.484834194E-1,9.526805878E-1,1.269831367E0
2.046404038E1,3.513084948E-1,-7.969305515E-1,1.059606552E0,1.371598341E0
2.046872116E1,2.534459531E-1,-8.534017801E-1,1.126063347E0,1.435460940E0
2.047340194E1,2.224191725E-1,-8.827383518E-1,1.130782127E0,1.451676791E0
2.047808272E1,1.667046249E-1,-9.262988567E-1,1.057291985E0,1.415516282E0
2.048276350E1,1.357170045E-1,-9.390568733E-1,9.177503586E-1,1.320042665E0
2.048744428E1,1.478921920E-1,-9.741060734E-1,7.577733994E-1,1.242970341E0
2.049212506E1,1.880022138E-1,-9.835777283E-1,5.702037811E-1,1.152346446E0
2.049680585E1,1.980421990E-1,-9.747605324E-1,3.574886322E-1,1.056965908E0
2.050148663E1,2.659551203E-1,-9.138376713E-1,1.458473206E-1,9.628618054E-1
2.050616741E1,2.979926765E-1,-8.699856997E-1,-1.054039001E-1,9.256266715E-1
2.051084819E1,3.703497052E-1,-8.116710186E-1,-3.437557220E-1,9.561049854E-1
2.051552897E1,4.683076739E-1,-7.765922546E-1,-5.932769775E-1,1.083690537E0
2.052020975E1,5.964181423E-1,-7.477061749E-1,-8.301334381E-1,1.266451993E0
2.052489053E1,6.445181370E-1,-6.980750561E-1,-1.109486580E0,1.460709719E0
2.052957132E1,7.201611996E-1,-7.083878517E-1,-1.335855484E0,1.674800100E0
2.053425210E1,7.777731419E-1,-7.279065847E-1,-1.523788452E0,1.859223038E0
2.053893288E1,8.005126715E-1,-7.346339226E-1,-1.706931114E0,2.023393527E0
2.054361361E1,8.314570189E-1,-7.282236814E-1,-1.875841141E0,2.177248376E0
2.054829444E1,8.347110748E-1,-7.225084305E-1,-2.025915146E0,2.307182955E0
2.055297517E1,8.057799339E-1,-7.104257345E-1,-2.130858898E0,2.386324720E0
2.055765595E1,7.924893498E-1,-6.846256256E-1,-2.229025364E0,2.462784134E0
2.056233673E1,7.591265440E-1,-6.974618435E-1,-2.308546066E0,2.528262461E0
