"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.379046159E0,-4.999979734E-1,9.948089123E-1,-5.036077499E-1,1.221991617E0
1.383726731E0,-5.430809259E-1,9.653882980E-1,-4.935636520E-1,1.212648563E0
1.388407252E0,-5.467319489E-1,9.351913929E-1,-4.862699509E-1,1.187416199E0
1.393087825E0,-5.608686805E-1,9.136085510E-1,-4.366016388E-1,1.157529806E0
1.397768346E0,-5.709263682E-1,8.910458088E-1,-4.066038132E-1,1.133686999E0
1.402448919E0,-5.578554273E-1,8.345329762E-1,-4.104080200E-1,1.084473471E0
1.407129492E0,-5.783307552E-1,7.915391922E-1,-3.622493744E-1,1.045095864E0
1.411810065E0,-5.393779278E-1,7.974374294E-1,-2.957563400E-1,1.007128004E0
1.416490586E0,-5.197727084E-1,7.928464413E-1,-2.681093216E-1,9.852166037E-1
1.421171159E0,-4.620235860E-1,8.252055645E-1,-2.125177383E-1,9.693264707E-1
1.425851731E0,-4.466767907E-1,8.108353615E-1,-1.884660721E-1,9.447187937E-1
1.430532252E0,-4.302584827E-1,8.043806553E-1,-1.837491989E-1,9.305451997E-1
1.435212825E0,-3.911943436E-1,7.961513996E-1,-1.910552979E-1,9.074096056E-1
1.439893398E0,-3.343385160E-1,7.743525505E-1,-1.604595184E-1,8.585751993E-1
1.444573919E0,-3.074069619E-1,7.506403923E-1,-1.135559082E-1,8.190573747E-1
1.449254492E0,-2.773005366E-1,7.537503242E-1,1.676559448E-3,8.031425464E-1
1.453935065E0,-2.466389686E-1,7.687397003E-1,6.614208221E-2,8.100409142E-1
1.458615586E0,-2.531603575E-1,7.666068077E-1,1.017160416E-1,8.137089881E-1
1.463296159E0,-2.300059348E-1,7.428059578E-1,1.252384186E-1,7.876217890E-1
1.467976731E0,-2.486002445E-1,7.376422882E-1,1.439781189E-1,7.916109686E-1
1.472657252E0,-2.233809531E-1,7.273955345E-1,1.626901627E-1,7.781204295E-1
1.477337825E0,-2.424306273E-1,7.018895149E-1,1.981439590E-1,7.685587347E-1
1.482018398E0,-2.390040755E-1,6.588797569E-1,1.742696762E-1,7.222294665E-1
1.486698919E0,-2.537975907E-1,6.129095554E-1,1.722059250E-1,6.853657570E-1
1.491379492E0,-2.462573647E-1,5.822021961E-1,1.587209702E-1,6.517625589E-1
1.496060065E0,-2.432282865E-1,5.412554741E-1,1.598482132E-1,6.145477515E-1
1.500740586E0,-3.063532114E-1,4.967551231E-1,1.565971375E-1,6.042686538E-1
1.505421159E0,-3.309837580E-1,4.491860867E-1,1.583919525E-1,5.800055164E-1
1.510101731E0,-3.436360955E-1,4.244263172E-1,1.676130295E-1,5.712421488E-1
1.514782252E0,-3.564860821E-1,4.059388638E-1,1.722736359E-1,5.670510501E-1
1.519462825E0,-4.004112482E-1,3.508732319E-1,1.676797867E-1,5.581735424E-1
1.524143398E0,-4.231598973E-1,3.307442665E-1,1.847400665E-1,5.679656334E-1
1.528823919E0,-4.417623878E-1,3.358724117E-1,2.161302567E-1,5.955472878E-1
1.533504492E0,-4.610622823E-1,3.470346928E-1,2.546072006E-1,6.307426835E-1
1.538185065E0,-4.526390433E-1,3.855590820E-1,2.929840088E-1,6.628555941E-1
1.542865586E0,-4.879245162E-1,4.253072739E-1,3.193502426E-1,7.217625566E-1
1.547546159E0,-4.857606292E-1,4.638166428E-1,3.717899323E-1,7.676698644E-1
1.552226731E0,-4.748530686E-1,4.988043308E-1,3.978652954E-1,7.953540033E-1
1.556907252E0,-4.267546535E-1,4.829826355E-1,4.167480469E-1,7.675094104E-1
1.561587825E0,-4.176999927E-1,5.214307308E-1,4.023399353E-1,7.798978872E-1
1.566268398E0,-3.472209275E-1,4.900054932E-1,3.739824295E-1,7.074818820E-1
1.570948919E0,-3.155681789E-1,4.707918167E-1,3.743228912E-1,6.792244380E-1
1.575629492E0,-2.509291470E-1,4.444842339E-1,3.557252884E-1,6.221512290E-1
1.580310065E0,-2.246416807E-1,4.443321228E-1,3.444557190E-1,6.054293207E-1
1.584990586E0,-1.819066405E-1,4.208056927E-1,3.403387070E-1,5.709622512E-1
1.589671159E0,-1.607449353E-1,4.358646870E-1,3.575410843E-1,5.862188896E-1
1.594351731E0,-1.374739707E-1,4.608962536E-1,4.148159027E-1,6.351351685E-1
1.599032252E0,-9.562772512E-2,4.862394333E-1,4.667549133E-1,6.807595739E-1
1.603712825E0,-7.547917962E-2,5.022580624E-1,5.253095627E-1,7.306917301E-1
1.608393398E0,-5.505657196E-2,5.300583839E-1,5.335664749E-1,7.541129224E-1
1.613073919E0,-4.636275768E-2,5.131359100E-1,5.582618713E-1,7.596803831E-1
1.617754492E0,-3.725063801E-2,5.063014030E-1,6.016683578E-1,7.872315629E-1
1.622435065E0,-2.295339108E-2,5.041444302E-1,6.851215363E-1,8.509288948E-1
1.627115586E0,-1.132547855E-2,5.140125751E-1,7.963256836E-1,9.478775175E-1
1.631796159E0,-1.673591137E-2,5.213711262E-1,9.018659592E-1,1.041858988E0
1.636476731E0,-2.248126268E-2,5.334005356E-1,9.163513184E-1,1.060528772E0
1.641157252E0,-4.009717703E-2,4.974191189E-1,8.572664261E-1,9.919371395E-1
1.645837825E0,-4.566931725E-2,4.302437305E-1,8.225622177E-1,9.294105423E-1
1.650518398E0,-6.315040588E-2,3.985962868E-1,8.215160370E-1,9.152898845E-1
1.655198971E0,-1.448160410E-1,3.780245781E-1,8.657970428E-1,9.557608418E-1
1.659879492E0,-1.835321188E-1,3.903532028E-1,8.813314438E-1,9.812261591E-1
1.664560065E0,-2.225881219E-1,4.280669689E-1,9.514217377E-1,1.066766200E0
1.669240638E0,-2.949487567E-1,4.363265038E-1,9.261522293E-1,1.065426459E0
1.673921159E0,-3.321814537E-1,4.580776691E-1,1.048310280E0,1.191274155E0
1.678601731E0,-3.807596564E-1,5.055048466E-1,1.254800797E0,1.405360489E0
1.683282304E0,-4.027520418E-1,5.498769283E-1,1.286274910E0,1.455704980E0
1.687962825E0,-3.913547397E-1,6.289110184E-1,1.312717438E0,1.507287190E0
1.692643398E0,-3.093314767E-1,7.211282253E-1,1.350713730E0,1.562094575E0
1.697323971E0,-1.955125928E-1,8.053188324E-1,1.392972946E0,1.620844602E0
1.702004492E0,-1.233592629E-1,9.429795742E-1,1.363618851E0,1.662493415E0
1.706685065E0,-1.102713943E-1,1.104937315E0,1.189834595E0,1.627498883E0
1.711365638E0,-5.962401628E-2,1.248033047E0,1.039072990E0,1.625058211E0
1.716046159E0,5.900913477E-2,1.296556473E0,1.039258957E0,1.662708617E0
1.720726731E0,2.372526824E-1,1.303653955E0,1.127367973E0,1.739758897E0
1.725407304E0,3.884258270E-1,1.253087759E0,1.314490318E0,1.857145216E0
1.730087877E0,4.981544316E-1,1.243045092E0,1.525197029E0,2.029666208E0
1.734768398E0,6.138495207E-1,1.254503012E0,1.785326004E0,2.266710829E0
1.739448971E0,7.542868853E-1,1.180741549E0,2.008662224E0,2.449045373E0
1.744129544E0,9.125857353E-1,1.108199596E0,2.145158768E0,2.581206154E0
1.748810065E0,1.041644454E0,1.051344633E0,2.254730225E0,2.697064532E0
1.753490638E0,1.147204399E0,9.936242104E-1,2.294502258E0,2.751019378E0
1.758171211E0,1.256492734E0,9.020688534E-1,2.274147034E0,2.750317607E0
1.762851731E0,1.313298225E0,7.695918083E-1,2.265468597E0,2.729353723E0
1.767532304E0,1.369108438E0,6.365308762E-1,2.247075081E0,2.707208136E0
1.772212877E0,1.343654394E0,4.411749840E-1,2.164031029E0,2.585163978E0
1.776893398E0,1.300360560E0,2.739462852E-1,2.059577942E0,2.451090666E0
1.781573971E0,1.225856423E0,1.226444244E-1,1.938590050E0,2.296932086E0
1.786254544E0,1.094441175E0,-6.250143051E-3,1.789315224E0,2.097496012E0
1.790935065E0,1.006570339E0,-1.945412159E-1,1.693099976E0,1.979297264E0
1.795615638E0,9.234702587E-1,-3.350534439E-1,1.666576385E0,1.934563252E0
1.800296211E0,7.991122007E-1,-4.542746544E-1,1.702407837E0,1.934719156E0
1.804976784E0,6.404008269E-1,-5.861206055E-1,1.693136215E0,1.902724580E0
1.809657304E0,4.987246990E-1,-6.780227423E-1,1.774884224E0,1.964345991E0
1.814337877E0,3.894265294E-1,-7.687200308E-1,1.909316063E0,2.094772383E0
1.819018398E0,2.325467020E-1,-8.155963421E-1,2.072495461E0,2.239310786E0
1.823698971E0,9.875406325E-2,-8.717838526E-1,2.228651047E0,2.395129420E0
1.828379544E0,-3.702428937E-2,-8.867214918E-1,2.351421356E0,2.513330101E0
1.833060117E0,-1.494321823E-1,-9.273580313E-1,2.498154640E0,2.668913543E0
1.837740638E0,-2.461217344E-1,-9.597473145E-1,2.597068787E0,2.779650535E0
1.842421211E0,-3.713691831E-1,-1.000955939E0,2.390635490E0,2.618198982E0
1.847101784E0,-4.051146209E-1,-1.134889007E0,2.287885666E0,2.585829023E0
1.851782304E0,-3.572191298E-1,-1.305877924E0,2.231143951E0,2.609775084E0
1.856462877E0,-3.159654140E-1,-1.480813742E0,2.144036293E0,2.624792393E0
1.861143450E0,-2.406528592E-1,-1.685945034E0,2.043362617E0,2.660010384E0
1.865824023E0,-1.687427908E-1,-1.813905835E0,1.859999657E0,2.603522082E0
1.870504544E0,-8.767828345E-2,-1.952780247E0,1.613161087E0,2.534428312E0
1.875185117E0,1.014992595E-2,-2.092822790E0,1.396059036E0,2.515748613E0
1.879865690E0,8.947239816E-2,-2.228970766E0,1.148887634E0,2.509234701E0
1.884546211E0,1.677870601E-1,-2.313574076E0,9.290380478E-1,2.498777540E0
1.889226784E0,2.165690660E-1,-2.372725964E0,7.459125519E-1,2.496620955E0
1.893907356E0,2.978934944E-1,-2.408503771E0,6.518335342E-1,2.512870451E0
1.898587877E0,3.470819890E-1,-2.395069599E0,5.344905853E-1,2.478407650E0
1.903268450E0,4.019172490E-1,-2.336523533E0,4.581689835E-1,2.414704643E0
1.907949023E0,4.456080198E-1,-2.237661839E0,3.415861130E-1,2.307027976E0
1.912629596E0,4.925336242E-1,-2.148564100E0,2.062807083E-1,2.213926104E0
1.917310117E0,5.187856555E-1,-2.068977594E0,6.893920898E-2,2.134141386E0
1.921990690E0,5.839428306E-1,-2.005923986E0,-4.660320282E-2,2.089711015E0
1.926671263E0,6.518845558E-1,-1.928244829E0,-1.857814789E-1,2.043916914E0
1.931351784E0,7.676286101E-1,-1.861976743E0,-3.152036667E-1,2.038520156E0
1.936032356E0,7.973627448E-1,-1.850030065E0,-4.253606796E-1,2.058963403E0
1.940712929E0,8.865735531E-1,-1.801228285E0,-5.569887161E-1,2.083428047E0
1.945393450E0,9.514474869E-1,-1.756072760E0,-7.005510330E-1,2.116557490E0
1.950074023E0,1.001576304E0,-1.714527011E0,-8.273897171E-1,2.151123360E0
1.954754596E0,1.029837966E0,-1.640470624E0,-9.448127747E-1,2.155082663E0
1.959435117E0,1.050792336E0,-1.582114577E0,-1.059890747E0,2.174998728E0
1.964115690E0,1.090667367E0,-1.493818045E0,-1.148845673E0,2.177359418E0
1.968796263E0,1.070837021E0,-1.435304999E0,-1.240404129E0,2.178392703E0
1.973476836E0,1.044007421E0,-1.387411237E0,-1.329790115E0,2.187053540E0
1.978157356E0,9.846237302E-1,-1.326935887E0,-1.423958778E0,2.181261411E0
1.982837929E0,9.524794817E-1,-1.263044238E0,-1.518261909E0,2.192627906E0
1.987518502E0,8.737502098E-1,-1.219811678E0,-1.574446678E0,2.174916619E0
1.992199023E0,8.443570733E-1,-1.192694306E0,-1.652199745E0,2.205724954E0
1.996879596E0,7.904952765E-1,-1.182096839E0,-1.737005711E0,2.244866267E0
2.001560169E0,7.409320474E-1,-1.161527991E0,-1.795493603E0,2.263166996E0
2.006240690E0,6.744175553E-1,-1.164653182E0,-1.908818245E0,2.335560568E0
2.010921263E0,5.865447521E-1,-1.155856609E0,-1.983664036E0,2.369591158E0
2.015601836E0,5.084659457E-1,-1.154400349E0,-2.077363491E0,2.430353237E0
2.020282409E0,4.305033386E-1,-1.112327576E0,-2.158897400E0,2.466463814E0
2.024962929E0,3.477300704E-1,-1.130025148E0,-2.228272915E0,2.522513275E0
2.029643502E0,2.504200637E-1,-1.068918228E0,-2.330862045E0,2.576473221E0
2.034324075E0,1.885793805E-1,-1.017353058E0,-2.423661709E0,2.635280916E0
2.039004596E0,9.054704010E-2,-9.777219296E-1,-2.530547619E0,2.714371049E0
2.043685169E0,3.019863367E-2,-9.522197247E-1,-2.622886658E0,2.790549907E0
2.048365742E0,-7.528349757E-3,-9.141159058E-1,-2.660274029E0,2.812956180E0
2.053046315E0,-7.585655153E-2,-8.799881935E-1,-2.704970360E0,2.845522462E0
2.057726836E0,-1.180949956E-1,-8.401186466E-1,-2.740316868E0,2.868637709E0
2.062407409E0,-1.396117806E-1,-8.014376163E-1,-2.773598671E0,2.890439982E0
2.067087981E0,-1.861217022E-1,-7.541520596E-1,-2.802535534E0,2.908193947E0
2.071768502E0,-2.102613449E-1,-7.170822620E-1,-2.829650879E0,2.926660366E0
2.076449075E0,-2.219161987E-1,-6.664156914E-1,-2.831068516E0,2.916900001E0
2.081129648E0,-2.739509642E-1,-5.806980133E-1,-2.825968742E0,2.897992175E0
2.085810221E0,-2.998010814E-1,-5.435955524E-1,-2.809609413E0,2.877374127E0
2.090490742E0,-2.759897709E-1,-5.025029182E-1,-2.784415245E0,2.842823912E0
2.095171315E0,-2.506613135E-1,-4.505119324E-1,-2.704978943E0,2.753670855E0
2.099851888E0,-2.359068394E-1,-4.308140278E-1,-2.623893738E0,2.669470193E0
2.104532409E0,-1.885066628E-1,-4.505255222E-1,-2.574572563E0,2.620483141E0
2.109212981E0,-1.229571700E-1,-5.168392658E-1,-2.518708229E0,2.574127510E0
2.113893554E0,-5.917295814E-2,-7.854743004E-1,-2.408371449E0,2.533914827E0
2.118574127E0,-7.623752952E-2,-8.265478611E-1,-2.260286331E0,2.407880360E0
2.123254648E0,-7.399213314E-2,-6.303408146E-1,-2.191668510E0,2.281713224E0
2.127935221E0,6.280906498E-2,-4.231352806E-1,-2.214528084E0,2.255465158E0
2.132615794E0,2.300924361E-1,-4.019944668E-1,-2.237466335E0,2.284906493E0
2.137296315E0,3.007268608E-1,-3.604202271E-1,-2.171612740E0,2.221765351E0
2.141976888E0,3.153129816E-1,-3.208229542E-1,-2.081342697E0,2.129398288E0
2.146657461E0,2.948210239E-1,-2.519514561E-1,-1.919054031E0,1.957847631E0
2.151338034E0,2.196949571E-1,-1.367738247E-1,-1.670723915E0,1.690648205E0
2.156018554E0,1.950823069E-1,-6.747031212E-2,-1.494470596E0,1.508658912E0
2.160699127E0,2.450837940E-1,-6.517553329E-2,-1.440354347E0,1.462509679E0
2.165379700E0,3.146137595E-1,-1.658577919E-1,-1.539052486E0,1.579611718E0
2.170060221E0,3.728157878E-1,-2.552316189E-1,-1.630074024E0,1.691530702E0
2.174740794E0,4.554933310E-1,-2.737143040E-1,-1.691921711E0,1.773412747E0
2.179421367E0,4.956486523E-1,-2.619364262E-1,-1.665010929E0,1.756855051E0
2.184101940E0,5.339093208E-1,-2.435140610E-1,-1.623659611E0,1.726449765E0
2.188782461E0,5.442119837E-1,-1.776785851E-1,-1.610934258E0,1.709633161E0
2.193463034E0,5.553491712E-1,-1.215660572E-1,-1.634027481E0,1.730097343E0
2.198143606E0,5.769861937E-1,-5.844330788E-2,-1.621226311E0,1.721831420E0
2.202824127E0,5.897735953E-1,1.899576187E-2,-1.546401024E0,1.655158560E0
2.207504700E0,6.008392572E-1,1.107485294E-1,-1.476548672E0,1.597957768E0
2.212185273E0,5.769286156E-1,2.026762962E-1,-1.392622948E0,1.520961204E0
2.216865846E0,5.183213949E-1,3.186035156E-1,-1.339997292E0,1.471651457E0
2.221546367E0,4.991564751E-1,3.754754066E-1,-1.278200150E0,1.422650551E0
2.226226940E0,4.861106873E-1,4.472818375E-1,-1.219128609E0,1.386592661E0
2.230907513E0,4.456346035E-1,4.722092152E-1,-1.119894981E0,1.294502419E0
2.235588034E0,4.277869463E-1,4.624903202E-1,-1.016465187E0,1.195868071E0
2.240268606E0,4.083382487E-1,4.540762901E-1,-8.945446014E-1,1.083113774E0
2.244949179E0,3.896976709E-1,4.470825195E-1,-7.852478027E-1,9.840534364E-1
2.249629752E0,3.099404275E-1,4.246373177E-1,-6.765432358E-1,8.567909138E-1
2.254310273E0,2.333950698E-1,4.442703724E-1,-5.517797470E-1,7.458621264E-1
2.258990846E0,1.837434620E-1,4.077570438E-1,-4.037466049E-1,6.025270016E-1
2.263671419E0,1.317981780E-1,4.057366848E-1,-2.013912201E-1,4.717535804E-1
2.268351992E0,6.733751297E-2,3.853342533E-1,7.196235657E-2,3.977378637E-1
2.273032513E0,3.263056278E-2,3.488404751E-1,3.732013702E-1,5.118922674E-1
2.277713086E0,3.453552723E-2,3.246169090E-1,6.140127182E-1,6.953994955E-1
2.282393659E0,-5.342248082E-2,3.143737316E-1,8.401050568E-1,8.985885104E-1
2.287074179E0,-7.565724850E-2,2.961804867E-1,1.034927368E0,1.079130000E0
2.291754752E0,-1.230178475E-1,2.744708061E-1,1.277455330E0,1.312387037E0
2.296435325E0,-1.452346444E-1,2.681865692E-1,1.515110016E0,1.545501698E0
2.301115898E0,-1.779350936E-1,2.556917667E-1,1.733613968E0,1.761379166E0
2.305796419E0,-2.014067173E-1,2.055692673E-1,1.887777328E0,1.909588079E0
2.310476992E0,-2.034205496E-1,1.608464718E-1,2.044610977E0,2.060991401E0
2.315157565E0,-1.574873030E-1,6.153416634E-2,2.154060364E0,2.160686177E0
2.319838086E0,-8.269268274E-2,-3.270745277E-2,2.254475594E0,2.256228725E0
2.324518659E0,2.093076706E-2,-1.127583981E-1,2.305412292E0,2.308263068E0
2.329199231E0,1.224333048E-1,-1.859369278E-1,2.316568375E0,2.327241176E0
2.333879804E0,1.887162477E-1,-2.021715641E-1,2.252241135E0,2.269157838E0
2.338560325E0,2.157954872E-1,-2.978031635E-1,2.174741745E0,2.205619204E0
2.343240898E0,2.330219150E-1,-2.791974545E-1,2.024424553E0,2.056828919E0
2.347921471E0,2.121458203E-1,-2.010021210E-1,1.822801590E0,1.846080534E0
2.352602044E0,2.036400735E-1,-7.998275757E-2,1.646400452E0,1.660873556E0
2.357282565E0,1.764445007E-1,6.709885597E-2,1.456977844E0,1.469156002E0
2.361963138E0,1.349511743E-1,2.454433441E-1,1.273517609E0,1.303956040E0
2.366643711E0,7.796019316E-2,4.131069183E-1,1.105162621E0,1.182421048E0
2.371324231E0,3.995230794E-2,5.872321129E-1,1.006611824E0,1.166063937E0
2.376004804E0,1.672095060E-2,7.141909599E-1,1.036894798E0,1.259166049E0
2.380685377E0,3.999936581E-2,8.290135860E-1,1.054237366E0,1.341745094E0
2.385365950E0,7.332926989E-2,9.009718895E-1,1.089546204E0,1.415711290E0
2.390046471E0,1.498284638E-1,9.596590996E-1,1.128121376E0,1.488640989E0
2.394727044E0,2.833248973E-1,9.443240166E-1,1.207671165E0,1.559003043E0
2.399407617E0,5.336634517E-1,9.317402840E-1,1.325655937E0,1.705960228E0
2.404088138E0,7.623072267E-1,8.624267578E-1,1.567908287E0,1.945052343E0
2.408768711E0,9.933522344E-1,7.488539219E-1,1.919750214E0,2.287568959E0
2.413449284E0,1.244838953E0,6.267156601E-1,2.161437035E0,2.571809984E0
2.418129856E0,1.430807829E0,4.854462147E-1,2.296097755E0,2.748624015E0
2.422810429E0,1.672940612E0,2.983272076E-1,2.467535973E0,2.996074630E0
2.427490950E0,1.848473668E0,5.250906944E-2,2.647450447E0,3.229335222E0
2.432171523E0,1.980008125E0,-2.372968197E-1,2.960768700E0,3.569718931E0
2.436852096E0,2.046009779E0,-5.295586586E-1,3.348016739E0,3.959268174E0
2.441532617E0,2.055414438E0,-7.894744873E-1,3.685147285E0,4.292820634E0
2.446213190E0,1.966872454E0,-1.015704870E0,4.041771889E0,4.608271220E0
2.450893763E0,1.807283401E0,-1.201870918E0,3.906996727E0,4.469383674E0
2.455574336E0,1.559280396E0,-1.266066074E0,3.568902016E0,4.095282683E0
2.460254856E0,1.319469571E0,-1.330965996E0,3.145127296E0,3.661187805E0
2.464935429E0,1.097967863E0,-1.407250047E0,2.796229362E0,3.317346043E0
2.469616002E0,8.490833640E-1,-1.428643227E0,2.527049065E0,3.024556332E0
2.474296575E0,5.766053200E-1,-1.457101464E0,2.315859795E0,2.796216186E0
2.478977096E0,2.557498217E-1,-1.582979918E0,2.138563156E0,2.672954501E0
2.483657669E0,-1.171966195E-1,-1.659793854E0,1.954293251E0,2.566692969E0
2.488338242E0,-4.243190885E-1,-1.715387940E0,1.786625862E0,2.512893640E0
2.493018763E0,-6.957149506E-1,-1.720214128E0,1.573103905E0,2.432655305E0
2.497699336E0,-9.401274920E-1,-1.668566465E0,1.385058403E0,2.363544061E0
2.502379909E0,-1.175362587E0,-1.571494222E0,1.195775986E0,2.298032095E0
2.507060481E0,-1.364312530E0,-1.406017065E0,1.011806488E0,2.204990938E0
2.511741002E0,-1.524258256E0,-1.266607523E0,8.302774429E-1,2.148724850E0
2.516421575E0,-1.653200150E0,-1.123123169E0,6.577796936E-1,2.104079493E0
2.521102148E0,-1.748779297E0,-1.019878626E0,4.723682404E-1,2.078824955E0
2.525782721E0,-1.762853980E0,-9.178969860E-1,2.379770279E-1,2.001704798E0
2.530463242E0,-1.728357077E0,-8.807425499E-1,9.297370911E-3,1.939848464E0
2.535143815E0,-1.637297511E0,-8.631427288E-1,-1.657981873E-1,1.858291567E0
2.539824388E0,-1.505866051E0,-9.076292515E-1,-2.923250198E-1,1.782379684E0
2.544504909E0,-1.371610880E0,-9.494264126E-1,-3.441295624E-1,1.703276864E0
2.549185481E0,-1.202354670E0,-1.063224554E0,-4.046316147E-1,1.655243169E0
2.553866054E0,-1.061716437E0,-1.184677362E0,-4.187107086E-1,1.644998755E0
2.558546627E0,-9.080921412E-1,-1.340668440E0,-3.765926361E-1,1.662481644E0
2.563227148E0,-7.362655401E-1,-1.448082924E0,-3.426303864E-1,1.660248982E0
2.567907721E0,-5.915377140E-1,-1.579331994E0,-2.616176605E-1,1.706648826E0
2.572588294E0,-4.879332781E-1,-1.666150570E0,-1.881685257E-1,1.746294362E0
2.577268867E0,-3.898392916E-1,-1.725695133E0,-8.871936798E-2,1.771403255E0
2.581949388E0,-3.860836029E-1,-1.746248603E0,1.043415070E-2,1.788450056E0
2.586629961E0,-3.837418556E-1,-1.761864781E0,7.841014862E-2,1.804874918E0
2.591310534E0,-3.686921000E-1,-1.749408245E0,1.179037094E-1,1.791721060E0
2.595991106E0,-3.917327523E-1,-1.746726155E0,1.168165207E-1,1.793921099E0
2.600671627E0,-4.196600318E-1,-1.730288863E0,1.517591476E-1,1.786909324E0
2.605352200E0,-4.166501760E-1,-1.698094249E0,1.153097153E-1,1.752260762E0
2.610032773E0,-4.381732345E-1,-1.711845160E0,7.666492462E-2,1.768696453E0
2.614713346E0,-3.907995224E-1,-1.748089671E0,5.514049530E-2,1.792088792E0
2.619393867E0,-4.112756848E-1,-1.748893499E0,-6.872177124E-3,1.796614424E0
2.624074440E0,-4.161242247E-1,-1.799956918E0,-6.645870209E-2,1.848626797E0
2.628755013E0,-3.909183145E-1,-1.824901938E0,-1.689434052E-1,1.873933320E0
2.633435586E0,-4.167875051E-1,-1.811426878E0,-2.761659622E-1,1.879161195E0
2.638116106E0,-4.101119041E-1,-1.824169993E0,-3.928747177E-1,1.910533560E0
2.642796679E0,-4.377310276E-1,-1.829458475E0,-4.808959961E-1,1.941594119E0
2.647477252E0,-4.112983942E-1,-1.851336002E0,-5.856208801E-1,1.984833287E0
2.652157825E0,-4.098076820E-1,-1.830017686E0,-6.210508347E-1,1.975502773E0
2.656838346E0,-4.097966552E-1,-1.851166248E0,-6.591548920E-1,2.007295431E0
2.661518919E0,-3.897663355E-1,-1.826605678E0,-6.831111908E-1,1.988729996E0
2.666199492E0,-3.642171621E-1,-1.844631672E0,-7.097311020E-1,2.009735899E0
2.670880065E0,-3.253539801E-1,-1.826399446E0,-8.034219742E-1,2.021652051E0
2.675560586E0,-2.896156311E-1,-1.829635262E0,-8.850860596E-1,2.053002616E0
2.680241159E0,-2.327122092E-1,-1.823296189E0,-9.666357040E-1,2.076763961E0
2.684921731E0,-1.544455886E-1,-1.817036033E0,-1.028910637E0,2.093831532E0
2.689602304E0,-9.526848793E-2,-1.830225110E0,-1.067056656E0,2.120709774E0
2.694282825E0,-5.259609222E-2,-1.848577857E0,-1.124068260E0,2.164147845E0
2.698963398E0,-1.669079065E-2,-1.872187614E0,-1.190312386E0,2.218605107E0
2.703643971E0,5.547475815E-2,-1.860594869E0,-1.248996735E0,2.241625204E0
2.708324544E0,7.534837723E-2,-1.823495507E0,-1.302506447E0,2.242172225E0
2.713005065E0,8.382433653E-2,-1.811531782E0,-1.381736755E0,2.279883852E0
2.717685638E0,1.450838447E-1,-1.762495041E0,-1.453253269E0,2.288969890E0
2.722366211E0,1.896179318E-1,-1.757747054E0,-1.548107147E0,2.349950086E0
2.727046731E0,2.126600742E-1,-1.723150015E0,-1.635210037E0,2.385032945E0
2.731727304E0,2.331401706E-1,-1.716291189E0,-1.731242657E0,2.448920358E0
2.736407877E0,2.770335078E-1,-1.722453237E0,-1.810056210E0,2.513940373E0
2.741088450E0,3.299573362E-1,-1.717618585E0,-1.881272316E0,2.568709982E0
2.745768971E0,3.461894393E-1,-1.703801513E0,-1.954620361E0,2.615975436E0
2.750449544E0,3.806633353E-1,-1.690614581E0,-2.020531178E0,2.661884384E0
2.755130117E0,4.145071507E-1,-1.666459799E0,-2.095590115E0,2.709317694E0
2.759810690E0,4.523952305E-1,-1.642531157E0,-2.189611912E0,2.774341430E0
2.764491211E0,4.680265188E-1,-1.597118020E0,-2.278753281E0,2.821799303E0
2.769171784E0,4.640335143E-1,-1.558949351E0,-2.355825901E0,2.862789873E0
2.773852356E0,4.832878411E-1,-1.508500457E0,-2.406672001E0,2.881182203E0
2.778532929E0,5.257442594E-1,-1.457677364E0,-2.436134815E0,2.887210273E0
2.783213450E0,5.173569918E-1,-1.384982824E0,-2.470522404E0,2.879117335E0
2.787894023E0,5.395216942E-1,-1.316648722E0,-2.495512962E0,2.872669918E0
2.792574596E0,5.349643230E-1,-1.240562916E0,-2.508784294E0,2.849417802E0
2.797255169E0,5.230937004E-1,-1.140035629E0,-2.491217613E0,2.789170746E0
2.801935690E0,5.375292301E-1,-1.067657948E0,-2.490635395E0,2.762624809E0
2.806616263E0,5.308003426E-1,-9.709575176E-1,-2.466325283E0,2.703195869E0
2.811296836E0,5.485051870E-1,-9.144887924E-1,-2.420701504E0,2.645173617E0
