t;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
30482;-0.16869399;1.9286151;8.129615;0.2509127;0.30665413;0.8850667;17.90625;4.36875;-12.0
30492;-0.16271193;2.0865414;8.032705;0.2689332;0.34086254;0.86185384;18.0375;4.36875;-11.90625
30501;-0.19501504;2.2695923;7.914261;0.2784016;0.37843072;0.8383356;18.150002;4.5750003;-11.793751
30510;-0.27517462;2.4251258;7.816155;0.27382013;0.40530878;0.81267923;17.962502;4.5375004;-11.606251
30520;-0.39481574;2.5722845;7.7611203;0.25121814;0.40439248;0.78732836;17.625;4.3875003;-11.493751
30529;-0.47138608;2.705086;7.7611203;0.21578798;0.3762927;0.7625883;17.643751;4.8;-11.8125
30538;-0.51445687;2.8642087;7.7790666;0.17119485;0.32772896;0.73662657;17.75625;5.0625;-11.8125
30548;-0.5168497;2.9862428;7.8197446;0.11682789;0.27214026;0.7079159;18.0375;5.3625;-11.90625
30557;-0.4869394;3.0448668;7.8831544;0.059712034;0.21807873;0.6660717;17.775002;5.6062503;-11.83125
30566;-0.46779683;3.1429725;8.12124;-0.0059559317;0.14477496;0.62086767;17.681252;5.83125;-11.887501
30576;-0.45224348;3.269792;8.383254;-0.07192933;0.06902772;0.5817723;17.550001;5.86875;-12.0
30585;-0.37328035;3.3511481;8.589037;-0.12965605;0.009468404;0.5490911;17.7;6.24375;-12.375001
30594;-0.23090738;3.3236306;8.769695;-0.18035783;-0.023823727;0.51946414;17.8875;6.43125;-12.375001
30604;-0.11246266;3.2793634;8.914461;-0.22036947;-0.032986697;0.49136436;17.681252;6.5437503;-12.187501
30613;-0.025124637;3.2769706;9.018549;-0.251829;-0.028405212;0.4654026;17.56875;6.4125004;-12.093751
30623;0.020338992;3.2853456;9.18485;-0.2771799;-0.030237807;0.43944085;17.643751;6.6375003;-12.075001
30632;0.033499517;3.3008988;9.372686;-0.3028362;-0.03695732;0.40828675;17.56875;6.675;-12.075001
30641;0.062213387;3.3092737;9.52822;-0.32849252;-0.045814857;0.37255114;17.60625;6.7312503;-12.075001
30651;0.05623133;3.3032916;9.686146;-0.35384342;-0.057115857;0.33925903;17.681252;6.7312503;-11.83125
30660;0.08733802;3.324827;9.785448;-0.38041604;-0.06597339;0.3108538;17.643751;6.525;-11.71875
30669;0.101694964;3.3810585;9.8835535;-0.4017963;-0.07116575;0.28855726;17.7;6.58125;-11.625
30679;0.08135597;3.4097722;10.000802;-0.42164943;-0.08124501;0.2738965;17.85;6.4875;-11.606251
30688;0.083748795;3.4432719;10.073783;-0.43020153;-0.08704823;0.26748243;17.90625;6.7500005;-11.75625
30697;0.061016977;3.4313076;10.072587;-0.41798422;-0.07971785;0.26626068;17.7;6.525;-11.7375
30707;0.06580263;3.4097722;10.022338;-0.38927358;-0.05589413;0.27145302;17.8875;6.525;-11.7375
30716;0.047856454;3.3966117;9.944571;-0.34468046;-0.02932151;0.28031057;17.737501;6.5062504;-11.45625
30726;0.009571291;3.4301112;9.88834;-0.29184064;-0.025961753;0.29038984;17.6625;6.4687505;-11.587501
30735;-0.04426722;3.4504502;9.835697;-0.24297146;-0.055283263;0.29833108;17.643751;6.7500005;-11.6625
30744;-0.069391854;3.5186458;9.804591;-0.20295982;-0.11728604;0.29619306;17.775002;6.95625;-11.606251
30754;-0.059820566;3.5413775;9.77468;-0.17211115;-0.19394957;0.28397575;17.925001;7.0687504;-11.7375
30763;-0.025124637;3.5270207;9.731609;-0.15409064;-0.26847506;0.2589303;17.94375;7.1625004;-11.53125
30772;0.010767702;3.4743786;9.659825;-0.13881902;-0.3234529;0.23052509;18.09375;7.275;-11.606251
30782;0.023928227;3.4600215;9.5665045;-0.1226311;-0.3497201;0.2070068;18.0375;7.2187505;-11.55
30791;-0.011964113;3.3810585;9.480363;-0.102778;-0.35491243;0.18990259;18.375;7.3125005;-11.53125
30800;-0.061016977;3.2877383;9.424132;-0.07956514;-0.34697118;0.17921245;18.525002;7.55625;-11.45625
30810;-0.101694964;3.1645079;9.339187;-0.052381653;-0.33169958;0.17554727;18.393751;7.425;-11.418751
30819;-0.11006984;3.03051;9.203992;-0.021532983;-0.3081813;0.17951788;18.31875;7.2375;-11.493751
30829;-0.1052842;2.9718857;9.105886;0.0059559317;-0.29382595;0.18959716;18.225;7.3125005;-11.418751
30838;-0.1160519;2.9359934;9.041281;0.032833982;-0.28924447;0.20120358;18.2625;7.0875;-11.587501
30847;-0.1160519;2.955136;8.940782;0.05574141;-0.2904662;0.21342088;18.1875;6.95625;-11.400001
30857;-0.09451649;2.9216363;8.839087;0.08353576;-0.2999346;0.22533275;18.28125;7.425;-11.64375
30866;-0.18664017;2.9802606;8.751749;0.11530073;-0.29901832;0.24671301;18.16875;7.5937505;-11.775001
30875;-0.6029913;3.324827;8.617751;0.16355905;-0.29565856;0.303218;18.150002;7.5000005;-11.775001
30885;-0.9391829;3.8321054;8.662018;0.22617269;-0.3930915;0.3982075;18.2625;7.3500004;-11.83125
30894;-0.83030945;4.0438704;8.9013;0.2829831;-0.5977312;0.50999576;18.225;7.3875003;-11.8125
30903;-0.66759753;4.2484565;9.071191;0.32482734;-0.77763087;0.60406893;18.300001;7.4062505;-11.7375
30913;-0.36251262;4.625326;9.010174;0.34193155;-0.8460477;0.6660717;18.46875;7.5937505;-11.85
30922;0.059820566;4.8681974;9.123833;0.3358229;-0.8811724;0.66912603;18.375;7.7250004;-12.0
30932;0.78364944;4.534399;9.4229355;0.2933678;-0.91996235;0.5814669;18.31875;7.55625;-11.925
30941;1.4739788;4.3968115;9.961321;0.1962403;-0.9633338;0.43363765;18.13125;7.3875003;-11.75625
30950;1.9884356;4.2329035;10.432707;0.056046844;-0.9666935;0.25159994;17.98125;7.4812503;-11.775001
30960;2.3282163;4.0905304;10.768898;-0.12018765;-0.8692606;0.042989608;18.112501;7.7250004;-11.775001
30969;2.548356;3.822534;11.094322;-0.32788166;-0.6725621;-0.16653702;18.45;8.08125;-11.7375
30978;2.510071;3.3930225;11.23191;-0.5389354;-0.39584038;-0.33727372;18.46875;8.118751;-11.8125
30988;2.2002003;2.8019953;11.221142;-0.72647095;-0.1084285;-0.43837184;18.618752;8.25;-11.681251
30997;1.692922;2.268396;11.318051;-0.87155133;0.09987639;-0.45730865;18.806252;8.2875;-11.512501
31006;1.0983056;1.8999012;11.577672;-0.95401806;0.18723005;-0.39866564;19.10625;8.34375;-11.25
31016;0.54436713;1.6390835;12.0023985;-0.96928966;0.15851942;-0.27435464;19.59375;8.55;-11.4375
31025;0.10289137;1.5122639;12.306287;-0.92194766;0.080634154;-0.09537126;20.0625;8.606251;-11.475
31034;-0.18783657;1.3244274;12.293126;-0.8129083;0.02687805;0.11018474;20.34375;8.55;-11.19375
31044;-0.27038896;1.1389836;11.96172;-0.64339334;0.04734202;0.32123852;20.4375;8.325001;-11.08125
31053;-0.25603202;1.0073783;11.438889;-0.42134398;0.12156209;0.510912;20.681252;8.231251;-10.762501
31063;-0.19381863;0.9236295;10.938788;-0.16355905;0.2290743;0.65202177;20.737501;8.231251;-10.725
31072;-0.12323037;0.87338024;10.462617;0.10155627;0.3347539;0.73204505;20.925001;8.231251;-10.743751
31081;-0.05503492;0.80518484;10.1683;0.344375;0.3604102;0.75617427;20.98125;8.0625;-10.856251
31091;-0.02632105;0.9164511;10.204192;0.536492;0.24953826;0.75220364;21.0;7.8750005;-10.762501
31100;0.05383851;1.2215359;10.310673;0.66507906;0.04367683;0.7415135;20.90625;7.5750003;-10.59375
31109;0.20578274;1.5098711;10.241281;0.73807734;-0.17592905;0.7262419;20.868752;7.4812503;-10.5375
31119;0.506082;1.6749759;10.137193;0.7680097;-0.35307986;0.6981421;21.0;7.55625;-10.556251
31128;0.89371926;1.8257236;10.000802;0.7686206;-0.43340856;0.6547707;21.075;7.51875;-10.81875
31137;1.2897314;1.9118652;9.766306;0.7649554;-0.38851;0.58940816;21.2625;7.3500004;-10.650001
31147;1.5469599;2.012364;9.600004;0.7493784;-0.2751946;0.5121338;21.35625;7.2375;-10.40625
31156;1.6833507;2.1296122;9.686146;0.7148645;-0.14752385;0.43547022;21.4125;7.0312505;-9.975
31166;1.7563318;2.2325034;9.676575;0.6693551;-0.005497783;0.36858055;21.6375;7.3500004;-9.975
31175;1.8065811;2.3138595;9.554541;0.6061306;0.13897173;0.31390813;21.84375;7.51875;-9.900001
31184;1.774278;2.3916261;9.402596;0.536492;0.27855435;0.2738965;22.10625;7.5937505;-10.06875
31194;1.6091732;2.4358935;9.199206;0.46899143;0.4062251;0.24640758;22.087502;7.6125;-10.1625
31203;1.375873;2.4358935;8.886943;0.41126472;0.52870345;0.22472188;22.143751;7.5750003;-9.918751
31212;1.0588241;2.376073;8.56152;0.36453354;0.6374374;0.2042579;22.237501;7.4062505;-9.900001
31222;0.77647096;2.3509483;8.327023;0.33063057;0.7336486;0.1862374;22.40625;7.5000005;-10.14375
31231;0.58504516;2.3712873;8.133204;0.31230462;0.80725783;0.18318307;22.612501;7.70625;-10.5
31240;0.3792624;2.4311078;7.853244;0.31077746;0.8619302;0.19448407;22.9125;7.5750003;-10.556251
31250;0.09212367;2.4598217;7.7096744;0.31474808;0.8655954;0.2173915;22.9125;7.4625;-10.63125
31259;-0.148355;2.4538395;7.752745;0.3168861;0.80389804;0.24152066;22.95;7.3125005;-10.5375
31269;-0.4223332;2.4789643;7.877172;0.31383178;0.67195123;0.26992586;22.95;6.9750004;-10.387501
31278;-0.6735796;2.5734808;8.045866;0.30680683;0.49632764;0.30352345;23.19375;7.05;-10.5
31287;-0.80518484;2.6536403;8.170293;0.30008733;0.31459537;0.34414595;23.325;7.18125;-10.668751
31297;-0.8003992;2.6416762;8.2348995;0.27992877;0.16493349;0.39026624;23.550001;7.05;-10.575001
31306;-0.5838487;2.5938199;8.222935;0.251829;0.08704823;0.44768754;23.550001;6.9;-10.5375
31315;-0.30269206;2.5746772;8.228917;0.21945317;0.08307761;0.5136609;23.2875;6.9;-10.40625
31325;-0.009571291;2.664408;8.361719;0.18310672;0.11759147;0.5753583;23.34375;6.9;-10.181251
31334;0.18783657;2.7828526;8.556734;0.14095704;0.15668681;0.61995137;23.38125;6.9;-10.106251
31343;0.3361916;2.8223343;8.743374;0.09483676;0.18692462;0.6398045;23.643751;7.1250005;-10.03125
31353;0.41874397;2.7756743;8.904889;0.04444041;0.2131918;0.63522303;23.550001;7.1062503;-10.05
31362;0.5300102;2.7182465;9.013762;-0.010537418;0.24006985;0.6162862;23.5125;7.1625004;-10.14375
31372;0.567099;2.676372;9.116654;-0.06551525;0.27122396;0.5964331;23.456251;7.1625004;-10.125
31381;0.56111693;2.6620152;9.192028;-0.11713332;0.30115634;0.5897136;23.34375;7.05;-10.181251
31390;0.5024927;2.656033;9.298509;-0.15714496;0.3271181;0.60070914;23.493752;6.7312503;-10.181251
31400;0.45702913;2.6596224;9.346365;-0.18096869;0.3527744;0.6303361;23.681252;6.9;-10.33125
31409;0.3684947;2.6153553;9.348758;-0.18555018;0.3912589;0.6737075;23.79375;7.1062503;-10.25625
31418;0.22612174;2.6428726;9.284152;-0.16569707;0.43218684;0.73204505;23.85;7.1625004;-10.21875
31428;0.11844472;2.7206392;9.213564;-0.12507457;0.45875946;0.80137825;23.925001;7.18125;-10.200001
31437;0.05623133;2.8103702;9.12503;-0.07589995;0.4581486;0.8710168;23.85;7.2937503;-9.975
31446;0.014356935;2.9096723;9.078369;-0.032223117;0.41355544;0.9302707;23.925001;7.5000005;-10.21875
31456;0.022731815;3.0077782;9.101101;0.0025961753;0.32986698;0.9696715;24.093752;7.6687503;-10.106251
31465;0.12801601;3.1549366;9.141779;0.01970039;0.23151775;0.9867757;23.962502;8.00625;-10.33125
31474;0.3182454;3.2542388;9.152547;0.02367101;0.14508039;0.97944534;23.94375;8.025001;-10.181251
31484;0.5276174;3.286542;9.203992;0.012064579;0.08735366;0.9519564;23.94375;7.9875;-10.40625
31493;0.73459655;3.2327034;9.290133;-0.014813471;0.06597339;0.9082796;23.8875;8.1;-10.63125
31503;0.87218386;3.1860433;9.35833;-0.049327333;0.07666353;0.86643535;23.94375;8.400001;-10.44375
31512;0.9882358;3.199204;9.48156;-0.07742711;0.12705988;0.8349758;24.112501;8.34375;-10.35
31521;1.0372887;3.1657043;9.495916;-0.093309596;0.21838416;0.8200096;24.018751;8.26875;-10.05
31531;1.012164;3.0987053;9.49472;-0.09636392;0.31398448;0.8224531;24.0;8.64375;-10.2375
31540;0.92243314;2.9515467;9.559326;-0.08933897;0.3894263;0.83375406;23.94375;8.625;-10.106251
31549;0.8530413;2.7649066;9.471989;-0.066431545;0.46089748;0.8539126;23.775002;8.45625;-10.33125
31559;0.715454;2.7062824;9.328419;-0.030695954;0.5177079;0.88140154;23.34375;8.38125;-10.387501
31568;0.57427746;2.664408;9.269794;0.0029016077;0.53145236;0.91102844;23.25;8.38125;-10.293751
31577;0.41994038;2.6596224;9.241081;0.03252855;0.5229002;0.9391282;23.04375;8.2875;-10.293751
31587;0.31585258;2.6883361;9.110672;0.06062833;0.51343185;0.96509;22.931252;8.512501;-10.387501
31596;0.28594232;2.7302105;8.970692;0.085979216;0.51221013;0.9892191;22.893751;8.681251;-10.762501
31606;0.23330021;2.804388;8.799605;0.115911596;0.5326741;1.0130429;23.118752;8.8125;-10.70625
31615;0.1902294;2.8845477;8.612965;0.14798199;0.5684097;1.0380883;23.1;8.775001;-10.856251
31624;0.14237295;2.9659038;8.4502535;0.1763872;0.59712034;1.0616066;23.081251;9.1125;-10.8
31634;0.10049855;3.0293136;8.328219;0.20051636;0.6056724;1.0799326;23.41875;9.28125;-10.650001
31643;0.05383851;3.068795;8.299505;0.21242823;0.5907062;1.0927607;23.38125;9.1875;-10.70625
31652;0.015553347;3.1142588;8.275578;0.21700971;0.5619956;1.0997857;23.475;9.150001;-11.175
31662;0.051445685;3.1800613;8.304291;0.21609342;0.53511757;1.1043671;23.643751;8.981251;-11.55
31671;0.13519448;3.2877383;8.319844;0.21151192;0.52564913;1.1101704;23.75625;8.7375;-11.587501
31680;0.3074777;3.394219;8.347362;0.20662501;0.5412262;1.1107812;23.643751;8.4375;-11.8125
31690;0.49172506;3.4169507;8.379665;0.20265439;0.584903;1.1025345;24.0;8.512501;-11.71875
31699;0.5766702;3.4863427;8.447861;0.1876882;0.6664535;1.0869576;24.187502;8.306251;-11.981251
31709;0.42951167;3.8285162;8.475378;0.16630794;0.7977894;1.0781;24.487501;8.38125;-12.50625
31718;0.1794617;4.331009;8.458628;0.1311832;0.8811724;1.0820706;24.750002;8.15625;-12.7875
31727;0.18065812;4.3800616;8.622537;0.07345649;0.84452057;1.0793217;24.900002;8.00625;-12.900001
31737;0.18544376;4.1778684;8.712267;-0.004123337;0.7761037;1.0674099;24.88125;7.89375;-13.200001
31746;0.1902294;4.104887;8.675179;-0.093615025;0.6838631;1.0509166;24.937502;7.9125004;-13.368751
31755;0.49172506;3.940979;8.864211;-0.19501857;0.51740247;1.0231222;24.900002;7.65;-13.425
31765;1.0540384;3.4743786;9.359526;-0.31994042;0.26939136;0.9632574;24.73125;7.4625;-13.8
31774;1.5541383;2.8965118;10.109675;-0.47754353;-0.014355322;0.8511637;24.6;7.2000003;-13.856251
31783;1.7934206;2.4095724;11.109876;-0.64430964;-0.286801;0.7085268;24.487501;6.8812504;-13.70625
31793;1.995614;2.0805593;12.008381;-0.7808379;-0.51648617;0.57322025;24.487501;6.80625;-13.762501
31802;1.9621146;2.1044874;12.631711;-0.8672753;-0.62949616;0.45715594;24.243752;6.6562505;-13.9125
31812;1.9118652;1.989632;13.226327;-0.8846849;-0.64660037;0.36460993;24.243752;6.4687505;-13.593751
31821;1.9513469;1.6031911;13.552947;-0.8251256;-0.573602;0.3099375;24.075;6.3;-13.725
31830;2.0590239;1.1353943;13.348361;-0.69623315;-0.3921752;0.30749404;24.0;6.43125;-13.743751
31840;2.0745773;0.90448695;13.001402;-0.5178606;-0.1545488;0.3756055;23.94375;6.61875;-13.81875
31849;1.9920249;0.701097;12.608979;-0.31077746;0.08460477;0.48495027;24.018751;6.6937504;-13.9125
31858;1.9441684;0.4127619;12.22852;-0.09544762;0.29932374;0.59032446;23.8125;6.58125;-14.025001
31868;1.9298115;0.317049;11.876775;0.11560616;0.46242464;0.6651554;23.56875;6.2812505;-14.156251
31877;1.8293129;0.40438703;11.659028;0.3016145;0.5387827;0.6905063;23.643751;6.1312504;-14.175
31886;1.6821543;0.66161543;11.625529;0.4411971;0.5229002;0.66882056;23.41875;5.775;-14.26875
31896;1.6486548;0.90329057;11.456835;0.5380192;0.4752528;0.614759;23.475;5.4187503;-14.137501
31905;1.7240287;1.0731809;11.051251;0.6052143;0.43676832;0.53779006;23.4375;4.8562503;-14.26875
31914;1.8005991;1.2107682;10.567902;0.64369875;0.42271844;0.44463322;23.475;4.21875;-14.175
31924;1.7623138;1.3136597;10.10489;0.6574432;0.4251619;0.34658942;23.306252;3.73125;-14.2875
31933;1.5864414;1.4416757;9.661021;0.6504183;0.44104436;0.25770858;23.456251;3.4125001;-14.400001
31943;1.3746766;1.5972091;9.303294;0.6354521;0.45875946;0.18929173;23.41875;3.0187502;-14.493751
31952;1.1353943;1.8329022;8.974281;0.6186533;0.48227775;0.14989094;23.362501;2.79375;-14.475
31961;0.849452;2.082952;8.5938225;0.5994111;0.5250383;0.14072797;23.53125;2.5687501;-14.718751
31971;0.6269195;2.3102703;8.222935;0.5740602;0.58307046;0.15080725;23.56875;2.4562502;-14.868751
31980;0.36729828;2.5124638;7.958528;0.54290605;0.6395754;0.17127122;23.625;2.3625002;-14.887501
31989;0.13998012;2.7122645;7.7300134;0.50106186;0.6829468;0.19417864;23.643751;2.2687502;-15.056251
31999;-0.07178468;2.8833513;7.6127653;0.44761115;0.69088805;0.21372631;23.775002;2.025;-15.150001
32008;-0.25962126;3.0161529;7.59123;0.38896814;0.6459895;0.2201404;23.681252;2.025;-15.3
32017;-0.4438686;3.0257242;7.6199436;0.319635;0.5317578;0.20181446;23.7;1.9687501;-15.1125
32027;-0.6053841;3.0125637;7.8029947;0.24297146;0.33994624;0.15538873;23.79375;1.7062501;-14.906251
32036;-0.782453;3.0197423;8.10449;0.15225805;0.08491021;0.08605558;23.85;1.8000001;-14.85
32046;-0.9272188;3.0604203;8.488539;0.054519683;-0.17195843;0.0054214248;23.737501;1.7437501;-14.925
32055;-0.83389866;3.0376883;8.793623;-0.04016436;-0.34727663;-0.06788235;23.962502;1.7062501;-14.94375
32064;-0.5072784;2.885744;8.995817;-0.12110394;-0.39736754;-0.1146135;23.85;1.3687501;-14.793751
32074;-0.23569304;2.772085;9.123833;-0.18157956;-0.35033095;-0.12835796;24.093752;1.3125;-14.6625
32083;-0.06580263;2.7206392;9.265009;-0.23655738;-0.23304491;-0.124692775;24.056252;0.975;-14.175
32092;-0.041874398;2.6608188;9.536594;-0.28695372;-0.11300998;-0.108504854;24.150002;1.0125;-14.26875
32102;-0.020338992;2.6009982;9.812965;-0.32574365;-0.010995566;-0.081015944;24.13125;0.90000004;-14.475
32111;-0.04546363;2.5351956;9.987641;-0.34773478;0.0736092;-0.04650208;23.94375;0.52500004;-14.325001
32120;-0.022731815;2.5184457;10.127622;-0.35231626;0.14385866;-0.011682789;24.0;0.3;-14.1
32130;0.010767702;2.4801607;10.175478;-0.33032513;0.20677772;0.019776747;23.925001;0.26250002;-14.212501
32139;-0.0035892338;2.5040889;10.15155;-0.28420484;0.25747952;0.04818196;23.8875;0.3;-14.3625
32149;-0.03708875;2.5543382;10.094122;-0.21853687;0.2944368;0.07475458;23.75625;0.41250002;-14.587501
32158;-0.07058827;2.678765;9.95175;-0.1357647;0.3274235;0.10407609;23.643751;0.24375;-14.793751
32167;-0.086141616;2.8486555;9.731609;-0.04382955;0.3527744;0.1297324;23.587502;0.01875;-14.7375
32177;-0.07058827;2.9419754;9.488738;0.0481056;0.3591885;0.14714205;23.493752;0.15;-14.587501
32186;-0.083748795;3.050849;9.256635;0.12843432;0.33964083;0.15386157;23.5125;0.31875002;-14.606251
32195;-0.13399807;3.1537402;9.017352;0.1904371;0.30604327;0.154167;23.38125;0.31875002;-14.75625
32205;-0.148355;3.2721848;8.784052;0.23930627;0.26603162;0.15874848;23.15625;0.20625001;-14.7375
32214;-0.1471586;3.455236;8.584251;0.27504188;0.22082762;0.16699515;23.306252;0.3375;-14.625001
32223;-0.13399807;3.583252;8.336594;0.29825473;0.18661919;0.16913319;23.15625;0.39375;-14.512501
32233;-0.104087785;3.6406796;8.109276;0.30680683;0.15974113;0.15844305;23.25;0.71250004;-14.512501
32242;-0.09092726;3.6885362;7.952546;0.29642212;0.13927718;0.13278674;23.25;1.1625;-14.700001
32252;-0.09451649;3.7471602;7.783852;0.2689332;0.12675445;0.09888373;23.23125;1.3875;-15.01875
32261;-0.09571291;3.7854455;7.672586;0.22006404;0.109650224;0.06314815;23.15625;1.4625001;-15.337501
32270;-0.14117654;3.784249;7.6307116;0.15347977;0.08002329;0.0240528;23.400002;1.7812501;-15.281251
32280;-0.18903299;3.76391;7.6366935;0.07101303;0.04886918;-0.015042545;23.5125;1.8750001;-15.187501
32289;-0.31226337;3.778267;7.6570325;-0.016646065;0.011300999;-0.049861837;23.325;1.8750001;-15.281251
32298;-0.37208393;3.7411783;7.7240314;-0.10613775;-0.023823727;-0.07887791;23.25;1.7625;-15.262501
32308;-0.40079778;3.644269;7.7850485;-0.1913534;-0.04459313;-0.10300707;23.04375;1.6125001;-15.50625
32317;-0.41515473;3.5557344;7.865208;-0.2698495;-0.052839804;-0.12011129;22.85625;1.21875;-15.375001
32326;-0.45822555;3.455236;8.050652;-0.3339903;-0.058337588;-0.12927426;22.556252;0.675;-15.262501
32336;-0.51086766;3.400201;8.315059;-0.37980518;-0.07299834;-0.13141228;22.5;0.54375005;-15.13125
32345;-0.5395815;3.257828;8.535198;-0.40301803;-0.09651663;-0.12744166;22.03125;0.112500004;-15.1125
32354;-0.567099;3.1070802;8.82473;-0.4091267;-0.13622284;-0.117362395;21.91875;-0.056250002;-15.187501
32364;-0.55513483;3.0257242;9.086744;-0.3969094;-0.1753182;-0.100869045;21.825;-0.24375;-15.0375
32373;-0.48215377;2.9778678;9.286545;-0.36606073;-0.19058982;-0.077961616;21.900002;-0.35625002;-15.281251
32383;-0.37567315;2.9647074;9.403793;-0.32788166;-0.18356487;-0.051389;21.88125;-0.375;-15.39375
32392;-0.25244278;2.9635108;9.527023;-0.285732;-0.160352;-0.031535894;22.25625;-0.16875;-15.543751
32401;-0.16271193;3.0269206;9.6071825;-0.251829;-0.13194679;-0.019929463;22.575;0.0375;-15.4875
32411;-0.06699903;3.0843484;9.653843;-0.22525638;-0.10109812;-0.019013166;22.66875;-0.112500004;-15.618751
32420;0.020338992;3.1537402;9.670592;-0.20784675;-0.06994402;-0.028787002;22.743752;-0.24375;-15.95625
32429;0.083748795;3.2015967;9.633504;-0.1989892;-0.047952887;-0.04772381;22.650002;-0.35625002;-16.1625
32439;0.09571291;3.237489;9.601201;-0.1999055;-0.03940078;-0.07154754;22.95;-0.26250002;-16.44375
32448;0.1268196;3.2327034;9.589237;-0.20631959;-0.047952887;-0.0938441;22.987501;-0.46875003;-16.425001
32457;0.17467605;3.2650065;9.5868435;-0.21456626;-0.0650571;-0.11186461;23.212502;-0.61875004;-16.237501
32467;0.19501504;3.306881;9.61795;-0.21884231;-0.083993904;-0.12408191;22.7625;-0.975;-16.368752
32476;0.22253251;3.353541;9.686146;-0.21548255;-0.09987639;-0.13293944;22.575;-1.29375;-16.5
32486;0.31345975;3.37388;9.726824;-0.20509785;-0.11056653;-0.14393501;22.612501;-1.5;-16.425001
32495;0.37328035;3.3954153;9.754341;-0.18738277;-0.11148282;-0.15493058;23.025002;-1.3312501;-16.35
32504;0.43070808;3.455236;9.777073;-0.16264275;-0.10476331;-0.17081307;23.04375;-1.63125;-16.10625
32514;0.46660042;3.4899318;9.827323;-0.13209951;-0.09773836;-0.19005531;22.85625;-1.8750001;-16.125
32523;0.4881358;3.493521;9.827323;-0.09728022;-0.09224058;-0.21387903;22.96875;-1.95;-16.03125
32532;0.4989035;3.4887354;9.826126;-0.06185006;-0.092851445;-0.24197881;22.96875;-2.0812502;-16.143751
32542;0.45942193;3.4983068;9.812965;-0.025809037;-0.09529491;-0.2700786;23.306252;-2.25;-15.843751
32551;0.39720857;3.5126636;9.747163;0.0059559317;-0.10262528;-0.29542947;23.325;-2.3625002;-15.7875
32560;0.32662028;3.548556;9.682557;0.03161225;-0.12064579;-0.3171152;23.1375;-2.625;-15.750001
32570;0.20697916;3.5641093;9.641879;0.04657844;-0.1545488;-0.33055422;22.837502;-2.775;-15.76875
32579;0.11964113;3.5473595;9.611969;0.048411034;-0.20189081;-0.34154978;22.987501;-2.5687501;-16.0125
32589;0.0634098;3.5306098;9.635897;0.039553493;-0.26053384;-0.34674212;22.85625;-2.775;-16.1625
32598;0.043070808;3.4839497;9.704092;0.021227552;-0.3243692;-0.35071275;22.893751;-2.7375002;-16.181252
32607;0.069391854;3.4013975;9.817751;7.6358096E-4;-0.3830122;-0.35285076;22.59375;-2.775;-16.331251
32617;0.1052842;3.3152559;9.944571;-0.015729768;-0.42363474;-0.35254532;22.40625;-2.68125;-16.63125
32626;0.20338993;3.2554352;10.047462;-0.025503604;-0.44104436;-0.35162905;22.725;-2.34375;-17.212502
32635;0.3278167;3.182454;10.188639;-0.022754714;-0.4318814;-0.34888014;22.875;-1.9312501;-17.550001
32645;0.37088752;3.1142588;10.334601;-0.0019853106;-0.40225446;-0.34796384;22.931252;-1.9312501;-17.6625
32654;0.37686956;3.056831;10.438689;0.03649917;-0.36315912;-0.34552038;23.081251;-1.8750001;-17.550001
32663;0.317049;3.0029924;10.462617;0.091782436;-0.32772896;-0.33849543;23.34375;-1.81875;-17.4375
32673;0.21655045;2.9443684;10.450653;0.16630794;-0.28710645;-0.32749987;23.38125;-1.7437501;-17.6625
32682;-0.013160525;3.0496526;10.332209;0.251829;-0.21532984;-0.3033707;23.625;-1.7437501;-17.6625
32692;-0.4211368;3.4480574;10.012766;0.33826637;-0.16096286;-0.2618319;23.71875;-2.0062501;-17.85
32701;-0.57906306;3.6191442;9.8727865;0.38896814;-0.23365578;-0.22426373;23.6625;-2.5500002;-17.5125
32710;-0.5479564;3.400201;9.814162;0.38133234;-0.36835146;-0.20990841;23.94375;-2.8500001;-17.25
32720;-0.587438;3.3786657;9.667004;0.32268932;-0.49663305;-0.20441063;24.13125;-3.1125002;-17.175001
32729;-0.66999036;3.690929;9.57488;0.22220206;-0.62827444;-0.18577924;24.150002;-3.6937501;-17.175001
32738;-0.47258246;3.9804604;9.802198;0.081397735;-0.79045904;-0.16134466;24.243752;-3.9562502;-17.212502
32748;-0.029910283;4.0007997;10.118051;-0.08659008;-0.90316355;-0.15706861;24.187502;-4.4812503;-17.1375
32757;0.54436713;3.7543387;10.357333;-0.26374087;-0.9132428;-0.18394665;24.16875;-4.8187504;-17.118752
32766;1.0971092;3.4564323;10.533205;-0.42775807;-0.7977894;-0.23037238;24.431252;-4.89375;-16.9125
32776;1.4033905;3.330809;10.648061;-0.55878854;-0.59192795;-0.279547;24.393751;-5.0625;-16.81875
32785;1.6773686;3.1262228;10.722239;-0.6485857;-0.3112356;-0.3351357;24.281252;-5.34375;-17.1
32794;1.7168503;2.8307092;10.692328;-0.696844;0.0;-0.394695;24.31875;-5.49375;-17.325
32804;1.5206388;2.359323;10.685149;-0.69653857;0.24068072;-0.4426479;23.962502;-5.5687504;-17.79375
32813;1.0157533;1.975275;10.795219;-0.6574432;0.3365865;-0.4643336;23.8125;-5.71875;-17.85
32823;0.50009996;1.7730815;11.014163;-0.5874992;0.286801;-0.45455974;23.681252;-5.68125;-17.831251
