t;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
24874;-0.051445685;0.2117648;9.605987;0.91927516;0.020922119;0.34712392;13.35;-22.987501;-12.900001
24883;0.015553347;0.32422748;9.068798;0.9586759;0.0810923;0.32085672;13.650001;-22.66875;-12.731251
24893;-0.038285162;0.47377887;8.590233;0.9858594;0.22311836;0.32971427;13.481251;-22.800001;-12.375001
24902;-0.106480606;0.62931234;8.163115;1.001131;0.37491825;0.36544985;13.6125;-22.48125;-12.20625
24912;-0.24646074;0.7932207;7.7611203;1.001131;0.50106186;0.41034842;13.81875;-22.06875;-12.056251
24921;-0.36011982;0.97507524;7.456035;0.97975075;0.59910566;0.44394597;13.5375;-22.3125;-11.137501
24930;-0.49292147;1.1425728;7.2526455;0.93271416;0.6666062;0.45494154;13.05;-22.5375;-10.05
24940;-0.6472585;1.2909278;7.125826;0.8551343;0.69073534;0.44211337;13.012501;-22.893751;-9.5625
24949;-0.7968099;1.3986049;7.1007013;0.7457895;0.6672171;0.40668324;12.900001;-22.893751;-9.3
24958;-0.9236295;1.4476577;7.0935225;0.612621;0.6015491;0.35506517;12.731251;-22.987501;-9.3
24968;-0.99900347;1.4201403;7.105487;0.46021026;0.50014555;0.28725916;12.58125;-23.15625;-9.337501
24977;-0.97507524;1.3710874;7.1413794;0.29710937;0.38163778;0.20784675;12.468751;-23.456251;-9.28125
24986;-0.9343972;1.3076776;7.186843;0.1465312;0.26923865;0.1262963;12.150001;-24.075;-9.450001
24996;-0.88414794;1.2394822;7.2466636;0.017333288;0.16844596;0.049938194;12.825001;-23.60625;-10.106251
25005;-0.85184485;1.2095718;7.288538;-0.08651373;0.082924895;-0.006872229;13.1625;-23.268751;-10.9125
25015;-0.9200403;1.227518;7.375876;-0.15462515;0.029474225;-0.03405571;13.218751;-23.15625;-11.418751
25024;-0.9523434;1.2263216;7.5314093;-0.1918879;0.0013744457;-0.031306818;12.975;-23.306252;-11.681251
25033;-0.9391829;1.2251252;7.655836;-0.20288347;-0.013591741;-0.0074830935;12.58125;-23.831251;-11.925
25043;-0.9296116;1.2430713;7.690532;-0.18791728;-0.03619374;0.025198173;12.750001;-23.7;-12.093751
25052;-0.8602197;1.2849457;7.7096744;-0.16073379;-0.0594066;0.057879437;12.88125;-23.41875;-12.13125
25061;-0.762114;1.3339987;7.7276206;-0.12560907;-0.06582068;0.08628465;13.05;-23.19375;-12.150001
25071;-0.64606214;1.3818551;7.789834;-0.08834632;-0.05665771;0.10644319;13.05;-23.19375;-12.31875
25080;-0.5491528;1.4213367;7.8436728;-0.060857404;-0.05299252;0.11560616;12.937501;-23.268751;-12.187501
25089;-0.4761717;1.4799608;7.9130645;-0.059635673;-0.06582068;0.108886644;12.937501;-23.25;-11.94375
25099;-0.43070808;1.524228;8.04108;-0.07918335;-0.07620538;0.08353576;13.05;-23.325;-11.7375
25108;-0.3900301;1.5541383;8.1679;-0.12102758;-0.09728022;0.046273008;13.25625;-23.212502;-11.400001
25118;-0.3924229;1.5744773;8.299505;-0.17295109;-0.12843432;0.0019853106;13.012501;-23.325;-11.4375
25127;-0.41994038;1.5696917;8.429914;-0.22792892;-0.16172644;-0.04382955;12.900001;-23.75625;-11.231251
25136;-0.4426722;1.605584;8.583055;-0.27985242;-0.18035783;-0.08720095;13.012501;-23.41875;-11.0625
25146;-0.465404;1.6426728;8.708678;-0.32719445;-0.18890993;-0.11896592;12.675;-23.775002;-10.875
25155;-0.53240305;1.7395821;8.842676;-0.3617083;-0.18952079;-0.13515383;13.087501;-23.56875;-11.043751
25164;-0.5778667;1.8185452;8.988638;-0.37881252;-0.18493931;-0.12935062;12.95625;-23.5125;-11.175
25174;-0.5407779;1.9130617;9.085547;-0.37362018;-0.18982624;-0.10827578;12.937501;-23.400002;-11.3625
25183;-0.47138608;1.9860427;9.165708;-0.35162905;-0.2102902;-0.07773254;12.76875;-23.23125;-11.925
25192;-0.36729828;2.0518453;9.217153;-0.31528258;-0.24022257;-0.05177079;13.031251;-22.931252;-11.90625
25202;-0.25124636;2.1595225;9.304491;-0.26855144;-0.26740605;-0.03894263;13.556251;-22.3125;-12.168751
25211;-0.10049855;2.2085752;9.389436;-0.22365287;-0.297033;-0.039553493;13.781251;-22.03125;-12.075001
25220;0.04426722;2.2277179;9.475577;-0.18303037;-0.33337945;-0.055130545;13.725;-21.806252;-11.962501
25230;0.18065812;2.292324;9.506684;-0.15187626;-0.38224864;-0.08261946;12.975;-22.25625;-11.325001
25239;0.27517462;2.309074;9.489935;-0.13293944;-0.4253146;-0.11835505;12.712501;-22.48125;-10.9875
25249;0.35413775;2.37368;9.432507;-0.123471044;-0.43966994;-0.15897755;12.69375;-22.612501;-10.6875
25258;0.31465617;2.6572297;9.245867;-0.114308074;-0.40149087;-0.21151192;13.200001;-22.25625;-10.25625
25267;0.19262223;2.853441;9.065208;-0.09842559;-0.3113883;-0.25854853;13.368751;-22.087502;-10.293751
25277;-0.023928227;2.8498518;8.894122;-0.08071051;-0.18585561;-0.27382013;13.200001;-22.10625;-10.5
25286;-0.28594232;2.7206392;8.857033;-0.06971494;-0.07987057;-0.2658789;13.218751;-22.10625;-10.856251
25295;-0.51445687;2.5902305;8.991031;-0.084070265;-0.032833982;-0.25793764;13.856251;-21.675001;-11.4375
25305;-0.70588267;2.5148566;9.345169;-0.11980586;-0.07773254;-0.27015495;14.793751;-20.94375;-12.150001
25314;-0.90807617;2.5914268;9.966106;-0.17783801;-0.21273366;-0.30405796;15.58125;-20.306252;-12.618751
25323;-0.91525465;2.5902305;10.648061;-0.24045165;-0.432645;-0.34956738;16.050001;-20.00625;-12.88125
25333;-0.701097;2.524428;11.12184;-0.3003164;-0.6895136;-0.3999637;16.03125;-19.96875;-13.200001
25342;-0.65682983;2.786442;11.304891;-0.33696827;-0.8953751;-0.44730574;16.143751;-19.837502;-13.462501
25352;-0.57188463;3.199204;11.447264;-0.33941174;-0.96928966;-0.47265664;16.2;-19.706251;-13.462501
25361;-0.1902294;3.089134;11.73201;-0.30001098;-0.8837686;-0.45433068;16.48125;-19.612501;-13.293751
25370;0.22851457;2.9635108;11.959328;-0.22548546;-0.7475458;-0.39660397;16.29375;-19.650002;-13.200001
25380;0.61854464;2.932404;11.822937;-0.13232858;-0.65683234;-0.3394881;16.237501;-19.743752;-12.975
25389;0.951147;2.9742785;11.6686;-0.044669487;-0.57589275;-0.29092434;16.331251;-19.81875;-13.06875
25398;1.1569297;2.969493;11.822937;0.028939718;-0.44333512;-0.2640463;16.143751;-19.59375;-13.087501
25408;1.2729816;2.7912276;12.390036;0.07658717;-0.30802858;-0.2790125;16.087502;-19.837502;-12.95625
25417;1.3663018;2.556731;13.085151;0.0692568;-0.2591594;-0.3489565;16.10625;-19.875;-12.825001
25426;1.4380864;2.2636101;13.54218;-0.0028252497;-0.3572032;-0.4647154;16.03125;-20.2875;-12.281251
25436;1.4751751;2.0267208;13.787444;-0.12377647;-0.54718214;-0.6058251;15.69375;-20.643751;-12.187501
25445;1.4656038;1.8568304;13.77548;-0.2758818;-0.70936674;-0.7506001;15.88125;-20.775002;-11.868751
25455;1.3651053;1.5936198;13.575679;-0.43165234;-0.79427695;-0.85841775;16.087502;-20.737501;-11.6625
25464;1.1593226;1.2777673;13.521841;-0.5587122;-0.7695369;-0.9124793;15.95625;-20.962502;-11.231251
25473;0.971486;0.91166544;13.533805;-0.63843006;-0.66355187;-0.8993457;16.06875;-21.31875;-10.9875
25483;0.8458628;0.6233303;13.185649;-0.6628646;-0.56337005;-0.8126029;15.918751;-21.806252;-10.8
25492;0.81236327;0.39840496;12.674782;-0.63568115;-0.491288;-0.6659953;15.8625;-22.050001;-10.5
25501;0.910469;0.15553348;12.175878;-0.545884;-0.40118545;-0.47632182;16.181252;-21.806252;-10.70625
25511;0.94396853;-0.076570325;11.769098;-0.39988735;-0.29794928;-0.27015495;16.5;-21.712502;-10.44375
25520;1.0133604;-0.31226337;11.391032;-0.21601705;-0.2197586;-0.07925971;16.518751;-21.806252;-10.3125
25529;1.1940185;-0.54675996;11.030912;-0.015347977;-0.17608178;0.06704241;16.743752;-21.712502;-10.387501
25539;1.3447664;-0.70588267;10.77847;0.1862374;-0.15867212;0.159283;16.987501;-21.45;-10.650001
25548;1.43689;-0.6233303;10.618151;0.3661371;-0.15500695;0.19501857;17.23125;-21.31875;-10.743751
25558;1.4620147;-0.34217364;10.449456;0.5145772;-0.14676027;0.1791361;17.587502;-20.7;-10.725
25567;1.5541383;-0.0526421;10.250853;0.61659163;-0.1443168;0.13790272;17.456251;-20.8125;-10.70625
25576;1.6199409;0.22372891;9.998409;0.6776781;-0.1385136;0.10797035;17.493752;-20.79375;-10.743751
25586;1.6881363;0.506082;9.652647;0.7115811;-0.1434005;0.10491603;17.75625;-20.643751;-10.9125
25595;1.7324036;0.7501499;9.239884;0.7323505;-0.14584397;0.13301581;18.0375;-20.306252;-10.950001
25604;1.7551354;0.9559326;8.842676;0.7421244;-0.13729186;0.18035783;17.775002;-20.493752;-11.306251
25614;1.7754744;1.0839486;8.471788;0.7415135;-0.10613775;0.22464553;18.018751;-20.41875;-11.2875
25623;1.8137596;1.1964114;8.105687;0.7451787;-0.050243627;0.25305074;18.206251;-20.25;-11.212501
25632;1.8783658;1.3220345;7.745567;0.7378483;0.015729768;0.25488332;18.4125;-20.362501;-11.137501
25642;1.8496519;1.5026926;7.4548388;0.7228821;0.091782436;0.22800528;18.73125;-20.212502;-11.08125
25651;1.7730815;1.6510476;7.251449;0.6972258;0.17272201;0.17150028;18.84375;-19.987501;-11.325001
25660;1.6438692;1.7970098;7.0779696;0.65202177;0.2490801;0.09086613;18.675001;-19.931252;-11.400001
25670;1.4452649;1.9513469;6.9451675;0.5860484;0.30955574;-0.0074830935;18.6;-20.081251;-11.306251
25679;1.2382857;2.115255;6.8303123;0.50388706;0.35231626;-0.113162704;18.91875;-19.78125;-10.8
25689;1.026521;2.2384856;6.6795645;0.4067596;0.38408124;-0.21639885;18.75;-19.81875;-10.51875
25698;0.81236327;2.3078775;6.512067;0.30291256;0.3999637;-0.3037525;18.50625;-19.95;-10.387501
25707;0.6233303;2.3186452;6.4008007;0.2042579;0.40790495;-0.36453354;18.431252;-19.931252;-10.03125
25717;0.47377887;2.3712873;6.378069;0.1098793;0.41523534;-0.40118545;18.431252;-19.931252;-9.9375
25726;0.2955136;2.4346972;6.35773;0.022831071;0.41462448;-0.42226028;18.31875;-20.175001;-9.28125
25735;0.16749759;2.5423741;6.3361945;-0.05413789;0.39629853;-0.42867437;18.075;-20.306252;-9.01875
25745;0.10049855;2.6668007;6.355337;-0.11339177;0.3755291;-0.42226028;17.8875;-20.34375;-8.71875
25754;0.033499517;2.7397819;6.40439;-0.16165009;0.36086836;-0.40668324;17.56875;-20.71875;-8.53125
25763;-0.010767702;2.7888348;6.515656;-0.19524765;0.35384342;-0.38499752;17.175001;-21.13125;-8.0625
25773;-0.09571291;2.772085;6.765706;-0.22548546;0.35537058;-0.3715585;17.1;-21.300001;-7.8562503
25782;-0.1902294;2.7158537;7.09113;-0.2627482;0.36147922;-0.37216938;16.650002;-21.46875;-7.9125004
25792;-0.35653058;2.6668007;7.385447;-0.30917394;0.3480402;-0.38957903;16.331251;-21.84375;-7.4062505
25801;-0.45702913;2.617748;7.617551;-0.36262462;0.31841326;-0.4176788;15.76875;-22.331251;-7.33125
25810;-0.51086766;2.5064816;7.816155;-0.41576985;0.28115052;-0.43631017;16.087502;-22.181252;-7.2375
25820;-0.5706882;2.469393;8.009974;-0.46036297;0.24388777;-0.43814278;16.125;-22.125;-7.5750003
25829;-0.65682983;2.4634109;8.142776;-0.5000692;0.21059564;-0.41645706;16.29375;-22.0125;-7.8750005
25838;-0.74416786;2.475375;8.249256;-0.52694726;0.1886045;-0.36911505;16.650002;-21.75;-8.38125
25848;-0.7585248;2.4346972;8.342576;-0.5406917;0.18738277;-0.29550585;16.9125;-21.35625;-8.625
25857;-0.80757767;2.3916261;8.421539;-0.5406917;0.20693044;-0.20112723;17.306252;-21.075;-8.868751
25866;-0.8446664;2.3318057;8.513663;-0.5321396;0.24938555;-0.09911281;17.6625;-20.34375;-9.7875
25876;-0.8458628;2.2707887;8.636893;-0.5147299;0.3065014;0.0025961753;18.300001;-19.650002;-10.25625
25885;-0.85902333;2.2097716;8.82114;-0.48479757;0.37033677;0.09666935;18.431252;-19.48125;-10.63125
25895;-0.90448695;2.181058;8.974281;-0.44875655;0.42226028;0.17883067;18.4125;-19.48125;-10.743751
25904;-0.94396853;2.152344;9.122637;-0.40905032;0.45860672;0.24663666;18.393751;-19.3125;-10.8
25913;-0.96909314;2.14038;9.2793665;-0.37209302;0.48701194;0.29825473;18.5625;-18.91875;-10.96875
25923;-0.9798609;2.172683;9.4229355;-0.34032804;0.5090031;0.34101525;18.65625;-18.84375;-10.9875
25932;-1.0205388;2.1702902;9.625129;-0.31589344;0.50961393;0.38133234;18.768751;-18.6;-11.043751
25941;-1.0049855;2.1667008;9.818948;-0.29023713;0.49067715;0.42134398;18.900002;-18.712502;-10.837501
25951;-0.91884387;2.1164517;9.967302;-0.2749655;0.44486228;0.45891216;18.88125;-18.900002;-10.725
25960;-0.8063812;2.07697;10.137193;-0.2551124;0.37614;0.49525863;18.806252;-18.7875;-10.6125
25969;-0.68075806;2.0398812;10.328619;-0.23373213;0.2921461;0.52855074;19.087502;-18.675001;-10.59375
25979;-0.47377887;1.9214365;10.537991;-0.20257804;0.2084576;0.5539016;19.087502;-18.84375;-10.6125
25988;-0.20458634;1.7838492;10.788041;-0.16623157;0.12232567;0.572533;19.10625;-19.03125;-10.481251
25998;0.12203395;1.605584;11.112268;-0.12805253;0.03497201;0.57741994;18.91875;-19.03125;-10.63125
26007;0.43070808;1.4380864;11.497513;-0.09598213;-0.054519683;0.56520265;19.03125;-19.03125;-10.556251
26016;0.62452674;1.4081762;11.822937;-0.076434456;-0.13698642;0.53129965;19.050001;-19.050001;-10.462501
26026;0.71425754;1.5349957;11.99522;-0.06543889;-0.19562945;0.48517936;18.956251;-19.06875;-10.44375
26035;0.7609176;1.7970098;11.989238;-0.05688678;-0.20570871;0.44089165;19.1625;-19.087502;-10.5375
26044;0.76331043;2.1188445;11.71526;-0.032757625;-0.15042545;0.42042768;19.40625;-19.050001;-10.556251
26054;0.7501499;2.4801607;11.158929;0.01763872;-0.01847866;0.44394597;19.612501;-18.806252;-10.70625
26063;0.72263247;2.8761728;10.63849;0.09155336;0.20051636;0.51908237;19.59375;-18.9375;-10.81875
26072;0.49172506;3.0963125;10.532009;0.18654284;0.47204575;0.6363684;19.7625;-19.06875;-10.950001
26082;0.34456646;3.0843484;11.014163;0.27939427;0.67699087;0.7686206;19.650002;-19.462502;-11.118751
26091;0.2943172;3.1369905;11.575279;0.3407862;0.74296427;0.8629992;19.48125;-19.59375;-11.25
26100;0.26919255;3.2338998;11.801401;0.34689483;0.6241511;0.87338394;19.6875;-19.5;-11.3625
26110;0.21655045;3.3583267;11.997613;0.30810493;0.38591382;0.7997747;19.3875;-19.706251;-11.53125
26119;0.22492532;3.3643086;12.352947;0.24885105;0.13026692;0.65897036;19.06875;-19.987501;-11.3625
26129;0.28235307;3.1896327;12.744173;0.14928009;-0.16905683;0.45463613;18.825;-20.2875;-11.00625
26138;0.36370903;2.9443684;13.055241;0.04421134;-0.38163778;0.21609342;18.7875;-20.1375;-10.9875
26147;0.3589234;2.7194428;13.197614;-0.092927806;-0.58108515;-0.0108428495;18.54375;-20.23125;-10.78125
26157;0.33379877;2.5256243;13.232309;-0.19341506;-0.640339;-0.16752967;18.581251;-19.95;-10.51875
26166;0.25962126;2.2983062;13.066008;-0.2700786;-0.6189587;-0.22586726;18.5625;-19.95;-10.387501
26175;0.20219351;2.0518453;12.886546;-0.2844339;-0.46899143;-0.18096869;18.4125;-20.1375;-10.2375
26185;0.07776674;1.82692;12.557533;-0.26763514;-0.30527967;-0.056046844;18.337502;-20.38125;-10.012501
26194;-0.0741775;1.6701902;12.349358;-0.1955531;-0.08628465;0.11835505;18.393751;-20.25;-10.106251
26203;-0.276371;1.5349957;12.117254;-0.09628756;0.11071924;0.29458955;18.525002;-20.118752;-10.368751
26213;-0.41994038;1.3782659;12.015559;0.026190827;0.25824308;0.4320341;18.375;-20.4375;-10.14375
26222;-0.50009996;1.1856437;11.886347;0.1392008;0.30711228;0.49617493;18.31875;-20.56875;-10.2375
26232;-0.4761717;0.99661064;11.809776;0.22899793;0.28817546;0.48731738;18.13125;-20.85;-10.425
26241;-0.41994038;0.81954175;11.692528;0.29802567;0.22372922;0.4225657;17.962502;-21.0375;-10.51875
26250;-0.32662028;0.6376872;11.645867;0.33131778;0.14156792;0.31291547;18.0;-21.150002;-10.51875
26260;-0.23569304;0.4534399;11.576476;0.3417025;0.07498365;0.18280129;18.13125;-20.925001;-10.425
26269;-0.14955142;0.30508488;11.497513;0.31757334;-0.0129808765;0.0594066;17.98125;-21.0375;-10.3125
26278;-0.09332009;0.21535404;11.315659;0.28886268;-0.05818487;-0.013897174;17.681252;-21.300001;-10.21875
26288;-0.07776674;0.17706887;11.047662;0.25159994;-0.083230324;-0.027641632;17.75625;-21.225;-10.25625
26297;-0.069391854;0.14237295;10.721042;0.24396412;-0.013591741;0.016340632;17.75625;-21.16875;-10.33125
26306;-0.08135597;0.10887343;10.284351;0.23388486;0.07009673;0.09422589;17.79375;-21.13125;-10.293751
26316;-0.10049855;0.101694964;9.896714;0.25557056;0.22220206;0.19501857;17.925001;-21.0375;-10.200001
26325;-0.13519448;0.12562318;9.37149;0.2680933;0.32268932;0.2988656;17.831251;-20.868752;-10.03125
26335;-0.14237295;0.17467605;8.985049;0.3105484;0.46043932;0.3999637;17.962502;-21.056252;-9.84375
26344;-0.16151553;0.24765715;8.49452;0.33651012;0.5508473;0.48120874;17.925001;-21.09375;-9.825001
26353;-0.16749759;0.3385844;8.236095;0.37163487;0.6504183;0.5352703;17.98125;-20.925001;-9.76875
26363;-0.21894327;0.44626144;7.920243;0.3728566;0.66446817;0.55206907;17.90625;-20.98125;-9.806251
26372;-0.27996024;0.5694918;7.836494;0.3691914;0.64919657;0.5389354;18.0375;-20.681252;-9.637501
26381;-0.37447673;0.70229346;7.698907;0.34017533;0.5508473;0.49953467;18.0375;-20.681252;-9.4875
26391;-0.43908295;0.82911307;7.7108707;0.3105484;0.41951138;0.45280352;17.868752;-20.775002;-9.46875
26400;-0.5084748;0.9296116;7.5996046;0.2702313;0.240528;0.40393433;17.71875;-20.90625;-9.675
26409;-0.51445687;0.99302137;7.5720873;0.23113596;0.066126116;0.35506517;17.56875;-20.6625;-10.05
26419;-0.46779683;1.0241281;7.475178;0.19601123;-0.07009673;0.31077746;17.456251;-20.7;-10.181251
26428;-0.37088752;1.0444671;7.389036;0.16149737;-0.15958843;0.27687445;17.53125;-20.456251;-10.33125
26438;-0.2644069;1.0887343;7.318448;0.13309216;-0.1886045;0.25885394;17.41875;-20.38125;-10.5375
26447;-0.16151553;1.1629118;7.2909307;0.11110103;-0.17119485;0.25335616;17.306252;-20.550001;-10.59375
26456;-0.07298109;1.2550355;7.3304124;0.09033163;-0.12873976;0.24969098;17.118752;-20.56875;-10.837501
26466;-0.0047856453;1.3471591;7.4213395;0.066813335;-0.08536835;0.2414443;17.362501;-20.325;-10.96875
26475;0.0526421;1.4201403;7.537391;0.03657553;-0.060017463;0.22006404;17.475;-20.19375;-11.0625
26484;0.101694964;1.4751751;7.664211;-0.0019089525;-0.056352276;0.1876882;17.325;-20.306252;-11.418751
26494;0.1471586;1.5266209;7.7886376;-0.04925097;-0.06918044;0.15012002;17.1;-20.19375;-11.56875
26503;0.18903299;1.579263;7.911868;-0.09873102;-0.09117157;0.11377356;17.1;-20.306252;-11.64375
26512;0.21535404;1.6319051;8.031509;-0.14424044;-0.11377356;0.0820086;16.85625;-20.306252;-11.7375
26522;0.2213361;1.6809579;8.140383;-0.18303037;-0.1311832;0.053908817;16.6875;-20.2875;-11.94375
26531;0.21655045;1.7252251;8.240881;-0.21021384;-0.13515383;0.02611447;16.800001;-20.23125;-11.85
26540;0.20219351;1.7670995;8.323434;-0.22456917;-0.12935062;-1.527162E-4;16.5375;-20.38125;-11.962501
26550;0.18305093;1.8041883;8.389236;-0.2248746;-0.11499529;-0.023060145;16.275002;-20.60625;-12.01875
26559;0.15433706;1.8424734;8.444271;-0.21510077;-0.08994984;-0.04444041;16.03125;-20.79375;-11.75625
26569;0.10887343;1.896312;8.499306;-0.19158247;-0.06704241;-0.0594066;16.0125;-20.8875;-11.71875
26578;0.058624156;1.9525433;8.567501;-0.16012293;-0.04963276;-0.0697913;15.750001;-21.112501;-11.7375
26587;0.014356935;2.0183458;8.652447;-0.12530364;-0.04291325;-0.07803798;15.993751;-21.112501;-11.512501
26597;-0.016749758;2.091327;8.733803;-0.082543105;-0.052687086;-0.08811724;15.900001;-21.35625;-11.418751
26606;-0.025124637;2.143969;8.724232;-0.042836893;-0.075289086;-0.099418245;15.750001;-21.4125;-11.45625
26615;0.010767702;2.2061825;8.88455;-0.0028252497;-0.09666935;-0.11041381;16.050001;-21.31875;-11.400001
26625;0.046660043;2.2695923;8.921639;0.025885396;-0.13698642;-0.12476913;16.087502;-21.150002;-11.45625
26634;0.106480606;2.3377876;9.0233345;0.057955798;-0.13362667;-0.14309508;16.237501;-20.962502;-11.587501
26643;0.15433706;2.4071796;9.035298;0.060399257;-0.1678351;-0.17088942;16.368752;-20.8875;-11.6625
26653;0.19980069;2.4681966;9.170493;0.074143715;-0.14889829;-0.19807291;16.518751;-20.775002;-11.94375
26662;0.18664017;2.53041;9.164511;0.056428634;-0.16844596;-0.2283107;16.743752;-20.75625;-12.225
26672;0.16151553;2.5962126;9.285348;0.04848739;-0.1461494;-0.25671592;16.78125;-20.85;-12.431251
26681;0.09451649;2.656033;9.180064;0.02008218;-0.15989386;-0.27870706;17.1;-20.79375;-12.468751
26690;0.020338992;2.6943183;9.172886;0.005726857;-0.12202024;-0.28939718;16.931252;-20.94375;-12.375001
26700;-0.09930214;2.6811578;9.098708;-0.012904518;-0.092087865;-0.29153523;17.19375;-20.85;-12.225
26709;-0.19860429;2.6285157;9.188439;-0.02573268;-0.069485866;-0.29397866;17.4375;-20.90625;-12.093751
26718;-0.32183465;2.565106;9.281759;-0.043753188;-0.11438443;-0.30497423;17.71875;-20.8875;-12.262501
26728;-0.40079778;2.5064816;9.538987;-0.05413789;-0.2093739;-0.3205513;17.868752;-21.150002;-11.925
26737;-0.4642076;2.4634109;9.810573;-0.058108512;-0.35598144;-0.3394881;17.94375;-21.300001;-11.8125
26746;-0.43429732;2.43709;10.162318;-0.04925097;-0.5380192;-0.3581195;17.868752;-21.28125;-11.625
26756;-0.33499518;2.4155545;10.424332;-0.013515383;-0.69165164;-0.36728245;17.8125;-21.375;-11.925
26765;-0.20458634;2.4394827;10.643275;0.04329504;-0.7961095;-0.36361727;17.85;-21.525002;-12.01875
26775;-0.11485548;2.5136602;10.735399;0.13858995;-0.80679965;-0.33796093;17.775002;-21.712502;-11.981251
26784;-0.09451649;2.7385855;10.700703;0.2494619;-0.75670874;-0.29000807;17.550001;-21.768751;-12.01875
26793;-0.069391854;3.0269206;10.65165;0.40920305;-0.58230686;-0.20693044;17.34375;-21.88125;-11.962501
26803;0.01794617;3.257828;10.584651;0.57047135;-0.45799586;-0.100945406;17.306252;-21.88125;-12.150001
26812;0.23090738;3.3355947;10.553544;0.73662657;-0.39721483;-0.005345067;17.1375;-22.03125;-12.01875
26821;0.5766702;3.3224342;10.425529;0.83131063;-0.43905905;0.04535671;17.456251;-22.050001;-12.168751
26831;1.0313065;3.2889347;10.540383;0.87956893;-0.4497492;0.045662142;17.306252;-22.3875;-11.981251
26840;1.4249259;3.2793634;10.705488;0.83467036;-0.52793986;-0.022143848;17.306252;-22.21875;-12.0
26849;1.7216359;3.2769706;11.217552;0.73723745;-0.6049088;-0.15500695;17.268751;-22.143751;-12.093751
26859;1.875973;3.205186;11.61835;0.5628355;-0.77442384;-0.3575086;17.475;-22.40625;-11.981251
26868;1.9740787;3.0412776;12.007184;0.36033386;-0.90362173;-0.5988002;17.71875;-22.462502;-11.793751
26878;1.9334008;2.8366911;12.047862;0.11873684;-0.9818124;-0.8312343;17.53125;-22.331251;-11.3625
26887;1.8484555;2.6201408;12.070594;-0.118584126;-0.93599755;-0.9989166;17.41875;-22.368752;-11.606251
26896;1.6953149;2.3712873;11.91865;-0.34154978;-0.8003856;-1.0505347;17.306252;-22.35;-11.606251
26906;1.5541383;2.0673988;11.836097;-0.5153408;-0.61223924;-0.9775364;17.493752;-21.9375;-11.2875
26915;1.4093726;1.7300107;11.7260275;-0.63751376;-0.43905905;-0.8009964;17.362501;-22.21875;-11.0625
26924;1.3076776;1.3746766;11.65185;-0.70318174;-0.32971427;-0.56428635;17.268751;-22.462502;-11.1
26934;1.2418749;1.038485;11.600404;-0.70715237;-0.29092434;-0.32024586;17.0625;-22.3875;-11.118751
26943;1.2370893;0.7477571;11.531013;-0.66927874;-0.3245219;-0.11835505;16.81875;-22.44375;-11.08125
26952;1.2849457;0.50488555;11.429317;-0.60055643;-0.3581195;0.0044287695;16.9125;-22.66875;-11.2875
26962;1.3447664;0.30987054;11.32164;-0.5089267;-0.34376416;0.047189303;16.893751;-22.893751;-11.137501
26971;1.3651053;0.18783657;11.237891;-0.41149378;-0.28053966;0.029168794;16.800001;-23.15625;-10.78125
26980;1.3280165;0.1591227;11.175678;-0.3107011;-0.19868377;-0.021532983;16.66875;-23.4375;-10.856251
26990;1.2382857;0.22971097;11.10509;-0.21571162;-0.12965605;-0.07651082;16.650002;-23.456251;-10.96875
26999;1.1234303;0.3505485;11.023734;-0.12408191;-0.090560704;-0.107359484;16.612501;-23.6625;-11.025001
27009;1.018146;0.485743;10.914861;-0.042226028;-0.09575305;-0.09758565;16.743752;-23.79375;-10.78125
27018;0.9343972;0.62452674;10.762917;0.032299474;-0.13423753;-0.051159926;16.95;-23.90625;-10.8
27027;0.90329057;0.782453;10.5690975;0.099800035;-0.18219042;0.0151189035;17.1;-23.962502;-10.78125
27037;0.94636136;0.96550393;10.326226;0.16668972;-0.21884231;0.08170316;17.34375;-23.737501;-10.8
27046;1.0480564;1.1617154;10.04507;0.23541202;-0.21884231;0.13332124;17.493752;-23.75625;-10.81875
27055;1.1700903;1.3495519;9.754341;0.3050506;-0.15897755;0.1565341;17.71875;-23.8875;-10.6125
27065;1.2753744;1.5194423;9.488738;0.3682751;-0.05177079;0.1424842;18.0;-23.71875;-10.181251
27074;1.3495519;1.6821543;9.250652;0.41683885;0.0707076;0.095142186;18.16875;-23.643751;-9.918751
27083;1.3914263;1.8484555;9.0341015;0.43883;0.18188499;0.023060145;18.16875;-23.8125;-9.918751
27093;1.3950156;2.0111675;8.836694;0.44218975;0.2784016;-0.056352276;18.112501;-23.962502;-9.918751
27102;1.3459628;2.172683;8.645268;0.42752898;0.34865108;-0.13209951;18.150002;-23.962502;-9.7875
27112;1.262214;2.3138595;8.467003;0.3994292;0.39446592;-0.1962403;18.206251;-23.90625;-9.431251
27121;1.14018;2.4227328;8.288737;0.36125016;0.42012227;-0.24755295;18.1875;-23.8875;-9.31875
27130;0.997807;2.5004997;8.098508;0.31971136;0.43417215;-0.29000807;18.150002;-23.831251;-9.337501
27140;0.84107715;2.5495524;7.9011;0.27420193;0.44516772;-0.31810784;18.206251;-23.925001;-9.356251
27149;0.68075806;2.5950162;7.708478;0.22899793;0.46074477;-0.33215773;18.35625;-23.831251;-9.431251
27158;0.53599226;2.6321049;7.5110703;0.18929173;0.47723812;-0.33032513;18.4125;-23.643751;-9.431251
